cicp_initiative,geo_area,statefips,countyfips,metrofips,year,jobs,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2028,1876.1522440536717,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2028,24371.16492795543,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2019,12665.257397069045,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2023,774.7695021806512,STEM
Conexus,Terre Haute MSA,00,000,45460,2024,790.7565648791247,STEM
Conexus,Terre Haute MSA,00,000,45460,2025,13341.819939010627,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2028,795.9186641378933,STEM
Conexus,United States,0,000,00000,2021,2117831.5186911086,STEM
Conexus,United States,0,000,00000,2021,23479473.246930275,Non-STEM
Conexus,United States,0,000,00000,2022,24699219.499085926,Non-STEM
Conexus,United States,0,000,00000,2025,2389337.119262335,STEM
Conexus,United States,0,000,00000,2025,25261351.365524724,Non-STEM
Conexus,United States,0,000,00000,2026,25584813.99356047,Non-STEM
Conexus,United States,0,000,00000,2027,2466911.162229938,STEM
TechPoint,Bloomington MSA,00,000,14020,2019,587.1899400868767,STEM
TechPoint,Bloomington MSA,00,000,14020,2020,703.0525290148108,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2022,690.7749774175304,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2028,523.0842935326363,STEM
TechPoint,Bloomington MSA,00,000,14020,2028,606.9135942558031,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2019,65660.86463420055,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2020,63180.645129174576,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2021,60715.04557007471,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2024,85104.2990769606,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2025,57633.03231140241,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2026,58068.760045978,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2027,81657.27338546471,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2028,58787.616535863315,STEM
TechPoint,Cincinnati MSA,00,000,17140,2019,12788.131177480063,STEM
TechPoint,Cincinnati MSA,00,000,17140,2020,12716.965981184541,STEM
TechPoint,Cincinnati MSA,00,000,17140,2021,12682.020932070254,STEM
TechPoint,Cincinnati MSA,00,000,17140,2025,12281.158012994689,STEM
TechPoint,Cincinnati MSA,00,000,17140,2026,12479.61349011664,STEM
TechPoint,Cincinnati MSA,00,000,17140,2027,12646.449747653976,STEM
TechPoint,Cincinnati MSA,00,000,17140,2028,15256.144534023726,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2025,339.56878963304985,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2025,425.1715373843516,STEM
TechPoint,Columbus MSA,00,000,18020,2026,431.3171708752723,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2020,780.9874075724108,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2021,332.9659335954309,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2023,360.9072419385034,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2027,408.0984508688292,STEM
TechPoint,Evansville MSA,00,000,21780,2019,1440.6728958885205,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2020,727.1489781474606,STEM
TechPoint,Evansville MSA,00,000,21780,2024,1613.4846234253073,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2025,681.1569627087858,STEM
TechPoint,Evansville MSA,00,000,21780,2027,700.0417450154841,STEM
TechPoint,Evansville MSA,00,000,21780,2028,707.6891916554187,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2020,3602.307741404952,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2023,2097.2595248273733,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2024,3759.361331498446,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2026,2152.526148442289,STEM
TechPoint,Indiana,18,000,00000,2019,28932.758637170416,STEM
TechPoint,Indiana,18,000,00000,2020,28753.864623569938,STEM
TechPoint,Indiana,18,000,00000,2021,40418.03923288717,Non-STEM
TechPoint,Indiana,18,000,00000,2025,32160.07034748528,STEM
TechPoint,Indiana,18,000,00000,2028,44668.678802230395,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,16967.121275284102,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,15294.933728625818,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,15323.26202230508,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,16516.44745057259,STEM
TechPoint,Kokomo MSA,00,000,29020,2020,88.38258391119335,STEM
TechPoint,Kokomo MSA,00,000,29020,2020,133.1198742709994,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2027,199.31873157508417,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2028,99.2250673866015,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2021,7038.563698386977,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2021,11135.017129630352,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2020,751.3163956993153,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2022,723.8934181515003,STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2022,910.405553405609,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2023,690.2014605926835,STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2023,981.1804134435923,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2027,750.1167642485375,STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2027,991.7384094245785,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2019,7463.692171484367,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2020,7242.808111439375,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2020,10737.74843764294,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2024,6703.03407829063,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2025,11588.752979624802,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2028,7264.467718307462,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2022,85.09340762937182,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2023,77.93732010904499,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2023,167.94813517269515,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2024,76.87760906440674,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2026,154.11462192580603,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2028,79.85011438590945,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2028,145.89043887842865,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2020,672.6309142879007,STEM
TechPoint,Muncie MSA,00,000,34620,2022,534.6172187896512,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2023,524.7239242031761,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2023,525.830591684777,STEM
TechPoint,Muncie MSA,00,000,34620,2024,506.57403750275824,STEM
TechPoint,Muncie MSA,00,000,34620,2024,510.39447471330794,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2025,517.3130808769205,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2019,1609.933707843711,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2021,1576.3415656011798,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2024,1891.5344354379667,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2025,1118.719711620388,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2027,1219.0427650130032,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2028,1259.6289277854748,STEM
TechPoint,Terre Haute MSA,00,000,45460,2020,386.46925084307645,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2024,445.3936225538427,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2025,450.4370024258147,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2028,457.30066620744293,Non-STEM
TechPoint,United States,0,000,00000,2019,2924331.6339054853,Non-STEM
TechPoint,United States,0,000,00000,2020,2584783.4949781173,STEM
TechPoint,United States,0,000,00000,2022,2808622.370101032,STEM
TechPoint,United States,0,000,00000,2023,2777741.8791714273,STEM
TechPoint,United States,0,000,00000,2025,2839792.3799758726,STEM
TechPoint,United States,0,000,00000,2025,3244930.8260160103,Non-STEM
TechPoint,United States,0,000,00000,2027,2988845.910697576,STEM
TechPoint,United States,0,000,00000,2027,3313089.3977025654,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2022,7358.311223364038,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2023,11787.487335063448,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2027,7150.235758325502,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2021,178.6529273117823,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2024,169.28563474231242,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2025,162.32372241924648,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2027,79.63270977026208,STEM
TechPoint,Muncie MSA,00,000,34620,2019,458.8705003851738,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2019,682.3133299766961,STEM
TechPoint,Muncie MSA,00,000,34620,2020,509.3324350170836,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2021,538.6015737594605,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2028,523.2466067076874,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2021,839.487024647937,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2022,995.8129487544204,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2022,1897.0182236387232,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2023,1031.9372061293266,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2028,2159.1958074672784,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2021,357.1775823593567,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2022,367.14142311931613,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2023,151.22065847290014,STEM
TechPoint,Terre Haute MSA,00,000,45460,2023,405.3374524902324,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2024,165.08311683815865,STEM
TechPoint,Terre Haute MSA,00,000,45460,2025,161.1129725162352,STEM
TechPoint,Terre Haute MSA,00,000,45460,2026,159.7410518629843,STEM
TechPoint,Terre Haute MSA,00,000,45460,2026,453.307753931069,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2028,159.25541593765573,STEM
TechPoint,United States,0,000,00000,2021,2619719.680968122,STEM
TechPoint,United States,0,000,00000,2026,2919673.9486211007,STEM
TechPoint,United States,0,000,00000,2028,3050151.6567966463,STEM
TechPoint,United States,0,000,00000,2028,3339439.093963268,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2023,71.02797089910587,STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2024,71.8584194265458,STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2028,73.94039706083909,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2019,70.01721711152277,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2020,2.5061387095587997,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2021,2.8387385654892703,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2023,2.7447858127708997,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2024,87.20953045173293,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2027,1.57977439977412,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2027,91.72026463435563,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2020,7.621801430501,STEM
AgriNovus,Muncie MSA,00,000,34620,2021,8.0275564022844,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2024,3.1987592118673995,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2024,98.80203426116402,Non-STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2026,3.6884712120777996,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2028,83.78885510121707,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2020,391.7936025341844,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2024,389.27550970205874,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2025,385.8736029546134,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2026,5.94054120882,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2026,382.4263394940303,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2028,375.2077177840153,Non-STEM
AgriNovus,United States,0,000,00000,2019,23019.039880340868,STEM
AgriNovus,United States,0,000,00000,2021,464275.93909759197,Non-STEM
AgriNovus,United States,0,000,00000,2022,24582.81266678183,STEM
AgriNovus,United States,0,000,00000,2024,491608.59910361096,Non-STEM
AgriNovus,United States,0,000,00000,2027,26967.35756439234,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2026,1953.0536474166001,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2027,7475.0268067460565,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2028,7553.060024547529,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2019,21204.04834757479,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2019,59549.47052411171,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2021,19706.116546237048,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2022,63398.40662324606,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2023,20654.53259669901,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2026,21106.023929404353,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2026,63546.648482411736,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2027,21174.03576122474,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2019,4557.326131555572,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2020,9635.921077591025,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2022,5002.617790706265,STEM
BioCrossroads,Columbus MSA,00,000,18020,2021,361.802723231963,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2019,450.42002522240216,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2020,133.38698222329032,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2025,397.8965939042912,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2026,166.84625202784233,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2028,179.66166875218372,STEM
BioCrossroads,Evansville MSA,00,000,21780,2020,406.54129857823193,STEM
BioCrossroads,Evansville MSA,00,000,21780,2022,1450.9403361112786,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2023,403.8830262696472,STEM
BioCrossroads,Evansville MSA,00,000,21780,2024,418.1900261550259,STEM
BioCrossroads,Evansville MSA,00,000,21780,2026,428.549152688681,STEM
BioCrossroads,Evansville MSA,00,000,21780,2028,434.08865749059834,STEM
BioCrossroads,Evansville MSA,00,000,21780,2028,1716.1349912844614,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2019,467.0799116899386,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2022,418.43867293111373,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2022,1689.3076862453047,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2024,435.7021531544483,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2026,1989.99258090336,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2027,453.2428604564897,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2028,455.42154608340763,STEM
BioCrossroads,Indiana,18,000,00000,2020,14723.903550733165,STEM
BioCrossroads,Indiana,18,000,00000,2021,55220.31067413304,Non-STEM
BioCrossroads,Indiana,18,000,00000,2022,14831.971342666155,STEM
BioCrossroads,Indiana,18,000,00000,2022,57965.68622533331,Non-STEM
BioCrossroads,Indiana,18,000,00000,2023,59131.82424783282,Non-STEM
BioCrossroads,Indiana,18,000,00000,2026,60547.80522891594,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,6785.527838410522,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,5697.6960790493595,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,25224.14922520385,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,7391.844497476745,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,7530.932513385949,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2021,179.80182493467362,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2022,94.61010488500989,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2025,130.59323956949376,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2026,130.39863009092164,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2028,61.75973525260978,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2022,816.0557898061329,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2025,781.1794078827627,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2026,799.8078901566088,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2021,5791.382258067848,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2022,1560.6453662923736,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2023,5538.193898973685,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2026,1574.7657827516603,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2019,23.09513840723041,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2022,17.79373553534671,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2025,25.153774464912004,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2028,220.02964453833238,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2019,85.23132809497083,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2020,62.26945639812091,STEM
BioCrossroads,Muncie MSA,00,000,34620,2021,67.02249071271864,STEM
BioCrossroads,Muncie MSA,00,000,34620,2021,86.67486982383616,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2026,69.15794717929332,STEM
BioCrossroads,Muncie MSA,00,000,34620,2026,89.7941696196137,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2022,1434.5210725066152,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2025,1288.3005360672312,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2026,1273.4529031689876,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2020,125.95401536522029,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2020,632.1611302434885,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2022,146.81797080895066,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2024,647.3754913254725,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2026,154.28102057919992,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2026,616.3077993532333,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2027,153.57902196947333,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2028,152.03651760417733,STEM
BioX,United States,0,000,00000,2024,1839985.7055143309,Non-STEM
BioX,United States,0,000,00000,2026,1003173.150556518,STEM
Conexus,Bloomington MSA,00,000,14020,2021,11584.50899822784,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2025,2040.6188465050045,STEM
Conexus,Bloomington MSA,00,000,14020,2028,2180.3053585444313,STEM
Conexus,Bloomington MSA,00,000,14020,2028,12662.80369798139,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2019,860947.7996777357,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2020,833528.9710118446,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2022,62160.527290924314,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2022,880360.863129967,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2023,892640.2667244683,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2026,66817.8439242839,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2026,902489.0815939385,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2027,67263.1905368702,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2027,905281.5745407512,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2028,67614.26873352347,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2028,906846.5099311003,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2019,20075.27189089166,STEM
Conexus,Cincinnati MSA,00,000,17140,2020,203444.41099366333,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2021,17796.522669906226,STEM
Conexus,Cincinnati MSA,00,000,17140,2025,20625.048151103412,STEM
Conexus,Cincinnati MSA,00,000,17140,2027,20979.56774447841,STEM
Conexus,Columbus MSA,00,000,18020,2020,17093.819004126988,Non-STEM
Conexus,Columbus MSA,00,000,18020,2021,3550.5630466007624,STEM
Conexus,Columbus MSA,00,000,18020,2022,18221.716177375733,Non-STEM
Conexus,Columbus MSA,00,000,18020,2024,18164.23973417491,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2020,2518.520267914466,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2020,68480.13524797224,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2022,83320.63339190607,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2024,2669.157366297012,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2025,2679.107724696312,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2026,68811.01258242095,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2027,2683.1455471727877,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2028,67136.02431629214,Non-STEM
Conexus,Evansville MSA,00,000,21780,2020,1651.944851739456,STEM
Conexus,Evansville MSA,00,000,21780,2021,1530.6539774526636,STEM
Conexus,Evansville MSA,00,000,21780,2021,27721.827686695804,Non-STEM
Conexus,Evansville MSA,00,000,21780,2022,1649.9902727444417,STEM
Conexus,Evansville MSA,00,000,21780,2023,1608.8422704304594,STEM
Conexus,Evansville MSA,00,000,21780,2027,1676.9255098930616,STEM
Conexus,Evansville MSA,00,000,21780,2028,28977.14281114166,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2023,4241.126475465775,STEM
Conexus,Fort Wayne MSA,00,000,23060,2023,56699.13508427446,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2024,4308.9752656074415,STEM
Conexus,Fort Wayne MSA,00,000,23060,2026,4452.972061638262,STEM
Conexus,Fort Wayne MSA,00,000,23060,2028,4525.913503145404,STEM
Conexus,Indiana,18,000,00000,2019,776219.5368159274,Non-STEM
Conexus,Indiana,18,000,00000,2021,781036.8171044124,Non-STEM
Conexus,Indiana,18,000,00000,2022,819681.9463129663,Non-STEM
Conexus,Indiana,18,000,00000,2024,815118.5840552528,Non-STEM
Conexus,Indiana,18,000,00000,2025,825522.7615590139,Non-STEM
Conexus,Indiana,18,000,00000,2026,58975.43243328947,STEM
Conexus,Indiana,18,000,00000,2026,832404.9729591382,Non-STEM
Conexus,Indiana,18,000,00000,2027,836738.9608819445,Non-STEM
Conexus,Indiana,18,000,00000,2028,60418.450515781915,STEM
Conexus,Indiana,18,000,00000,2028,839326.6767943726,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,230064.88225698232,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,239273.3300998361,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2021,10881.898953551085,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2023,10539.801464679691,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2025,536.1886186533482,STEM
Conexus,Kokomo MSA,00,000,29020,2027,9690.60924760268,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2028,509.1455346083942,STEM
Conexus,Kokomo MSA,00,000,29020,2028,9439.186820541428,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2021,1907.874216288414,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2021,23194.724417523903,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2023,2089.647906854658,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2024,25608.93734281863,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2019,163713.11590721412,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2020,160805.2886211184,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2021,9346.09072264886,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2025,9883.10447166262,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2026,10079.062612554248,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2026,182003.13810525936,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2021,10442.186157337232,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2022,641.2932669135026,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2023,11548.073929327946,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2026,658.0632767572199,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2026,11913.657390512464,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2028,677.5788442567512,STEM
Conexus,Muncie MSA,00,000,34620,2022,5838.988137091121,Non-STEM
Conexus,Muncie MSA,00,000,34620,2024,357.53846408347084,STEM
Conexus,Muncie MSA,00,000,34620,2025,6088.758510820289,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2019,25905.4952452527,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2020,24247.515165778295,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2021,1593.3802564455816,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2023,1858.9979173153827,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2024,1857.8678884451883,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2024,24360.842135128198,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2022,749.3581597235366,STEM
Conexus,Terre Haute MSA,00,000,45460,2027,796.7386786656164,STEM
Conexus,Terre Haute MSA,00,000,45460,2028,13566.296442433828,Non-STEM
Conexus,United States,0,000,00000,2020,22562009.238366324,Non-STEM
Conexus,United States,0,000,00000,2023,24864997.632103596,Non-STEM
