statefips,countyfips,metrofips,geo_area,year,initiative,naics_title,naics_code,jobs,yoy_change,yoy_growth,contribution_pct
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Other Food Manufacturing,3119,299.76250150940996,-100.10827871319003,-25.035157271922138,-2.7465408204885597
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,91.636964262,-114.678620976,-55.584080496735076,-3.146288376911429
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Other Wood Product Manufacturing,3219,38.1291748097,-151.3399195423,-79.87578135626555,-4.152116809272585
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Medical Equipment and Supplies Manufacturing,3391,26.7122228316,-178.60874032215,-86.99001679063957,-4.900256027738408
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Other Fabricated Metal Product Manufacturing,3329,0,-184.313369904,-100,-5.056766540292583
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Other Electrical Equipment and Component Manufacturing,3359,0,-363.500954208,-100,-9.97290355854727
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Motor Vehicle Body and Trailer Manufacturing,3362,3125.2523372546,-473.63273654419936,-13.160540746144378,-12.994446229220301
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,0,-2137.09057621,-100,-58.63257844497147
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Third-Party Administration of Insurance and Pension Funds,524292,62.1490442473,26.125718590699996,72.52444940744493,39.386149799694834
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,608.489058112,23.16203000099995,3.9571092549322007,34.91820445502116
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,94.4171473839,5.317002127600006,5.967444960168633,8.01571223987294
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,76.2895986391,4.291061522600003,5.9599287630756725,6.4690428070748816
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Savings Institutions and Other Depository Credit Intermediation,522180,23.4647695391,3.2572418059999997,16.118952545910048,4.91049512225138
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,10.4421313917,2.205955406840001,26.783733262803743,3.3256153243637585
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Credit Unions,522130,372.646437516,-2.1686635030000048,-0.5785955520746455,-3.269395454052488
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Mortgage and Nonmortgage Loan Brokers,522310,3.8650608661,-2.2034462950200004,-36.30952780507775,-3.321832681843759
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Miscellaneous Intermediation,523910,30.6229130976,-3.008635211599998,-8.945871846099273,-4.53570517975709
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,"Other Direct Insurance (except Life, Health, and Medical) Carriers",524128,8.08886666644,-3.75588964716,-31.709302814845884,-5.662237835127933
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Real Estate Credit,522292,17.632092900500002,-4.050446402499997,-18.680682856825616,-6.10630051038246
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Direct Title Insurance Carriers,524127,26.2250055604,-5.6475741615,-17.719225148316088,-8.514070193227367
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,124.701858418,-11.748692573999989,-8.610219957769761,-17.71188662480834
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Commercial Banking,522110,454.548657829,-20.246155551000015,-4.264190547253532,-30.5223419073138
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Claims Adjusting,524291,8.08701155598,-39.54064636822,-83.02034593250296,-59.60998988903776
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Home Health Care Services,621610,449.204551918,96.98836316699999,27.53660003844005,31.893539941934645
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Offices of Mental Health Practitioners (except Physicians),621330,208.581180378,48.15200055700001,30.014490263383475,15.834247562302087
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,4471.70328851,37.297671739999714,0.8410974313884934,12.264922765348725
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,415.687119002,26.794543102999967,6.889960046436783,8.811086224952241
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,244.715980483,19.246300824000002,8.536092681334395,6.328931059572604
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Ambulance Services,621910,81.0980890394,15.140398456899987,22.95471282149024,4.978750925928032
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Continuing Care Retirement Communities,623311,618.999409437,15.095142008000039,2.499591876087348,4.9638688481870625
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,All Other Miscellaneous Ambulatory Health Care Services,621999,17.9271070607,13.18143138186,277.7566836400834,4.33456648345895
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Assisted Living Facilities for the Elderly,623312,183.975629637,-14.683980691000016,-7.3915279843526305,-4.8286630414477605
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Freestanding Ambulatory Surgical and Emergency Centers,621493,84.9475942672,-15.043771752599994,-15.045070741028855,-4.946976313465061
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Psychiatric and Substance Abuse Hospitals,622210,178.588882064,-18.497465797000018,-9.385462766830411,-6.082685024855835
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,160.572065406,-25.48756826799999,-13.698601767999518,-8.3813021483677
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,299.582150534,-29.603550868000013,-8.99296377148785,-9.73479705401298
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,1427.5801043,-29.741939270000103,-2.0408625122516733,-9.780304534318535
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,81.8843604797,-43.02965964629999,-34.44742199706346,-14.149822966432602
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Custom Computer Programming Services,541511,249.930595537,38.144339935999994,18.010772147491473,48.62473660223068
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,125.057399459,20.504592298999995,19.611709007125235,26.1383576527437
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,16.188170833,8.87841106626,121.45968334906834,11.317810198513396
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",334511,206.315585238,6.563061556000008,3.2855963143916034,8.366303886767215
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Other Electronic Component Manufacturing,334419,2.02388960815,1.6775105614960002,484.2990872862108,2.1384171108233048
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,50.7857133313,-2.031908819199998,-3.8470282009481993,-2.590188512872986
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",334416,9.73878159783,-2.090662258669999,-17.673377413437997,-2.665084828381323
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Computer Training,611420,0,-2.43324397859,-100,-3.1017930247690053
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,334515,62.2717298289,-13.665470051999996,-17.995751849466323,-17.42014366847246
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Other Measuring and Controlling Device Manufacturing,334519,29.3652344331,-14.751993008900001,-33.43816886111925,-18.805195623236468
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,12.0585929553,-14.959173478,-55.36791323935084,-19.069300225807037
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Other Computer Related Services,541519,6.33290197035,-24.37333643985,-79.37584576218774,-31.07006351384613
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Software Publishers,513210,34.25,-29.594390466900002,-46.35394002585576,-37.725634885045075
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Computer Systems Design Services,541512,367.771771302,-34.259777722000024,-8.521663985120442,-43.67286655315797
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,85.8229772264,-71.65713304059999,-45.50233862492777,-91.34537982873162
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Other General Purpose Machinery Manufacturing,3339,3806.22105036228,266.9379494534105,7.542147430502588,8.220166792715357
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Warehousing and Storage,4931,20514.110473094,260.47464399236196,1.2860636292181038,8.02113383756276
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,"Advertising, Public Relations, and Related Services",5418,2486.7383903053,240.39846085509998,10.701784609862596,7.4029018690947606
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Beverage Manufacturing,3121,5682.3047373755,181.72409143589994,3.303725608859942,5.596065845701237
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,11182.397715032,174.8197692370013,1.5881765280052695,5.383452089651166
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Other Food Manufacturing,3119,2077.638621819449,170.11402479974095,8.918051440360198,5.238541992614086
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,"Management, Scientific, and Technical Consulting Services",5416,5431.1351365850005,168.90989798300052,3.209856863289162,5.201461752455445
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Activities Related to Credit Intermediation,5223,1949.344240992,-155.01178035299995,-7.366233602141337,-4.77347897496984
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,General Freight Trucking,4841,6930.92587233,-180.81934467000065,-2.5425453127562503,-5.568204804076806
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,3958.8901927263,-188.40160471163972,-4.54276221480312,-5.80169518015723
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,"Apparel, Piece Goods, and Notions Merchant Wholesalers",4243,483.32767480964,-202.91661561016002,-29.569151750031864,-6.24867475285655
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Computer Systems Design and Related Services,5415,7287.009302985,-206.8190258329996,-2.759858069308363,-6.368846736611665
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Household Appliance Manufacturing,3352,8382.5835621781,-298.0874624802,-3.4339218896033863,-9.17939418288739
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Animal Slaughtering and Processing,3116,1343.804540019,-306.7190810000002,-18.583137926292626,-9.445198816770038
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Insurance Carriers,5241,12810.3646520829,-963.8973163762003,-6.997814609475073,-29.682541309271514
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Distilleries,312140,4731.21907795,218.7810794500001,4.848400787395324,25.823051917724232
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,All Other Miscellaneous Food Manufacturing,311999,911.291887891,138.11053798599994,17.86263183960264,16.301389506638614
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,829.253692177,100.80936815399991,13.83899425521735,11.89867768354552
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Animal (except Poultry) Slaughtering,311611,623.59531735,67.59383629699994,12.157132417882298,7.9781997072305835
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Retail Bakeries,311811,311.859451645,46.889905587999976,17.696337668145866,5.534484377991354
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,572.732187458,41.958605886999976,7.905179787360472,4.952435836495409
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Packaged Frozen Food Merchant Wholesalers,424420,60.5357569113,-35.691176397999996,-37.09063062757978,-4.212681935052072
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Confectionery Manufacturing from Purchased Chocolate,311352,316.10005278,-36.708918073999996,-10.404757561901945,-4.332807478834234
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Bottled Water Manufacturing,312112,216.775010555,-39.736341426000024,-15.491065451537334,-4.690138700492705
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Fresh Fruit and Vegetable Merchant Wholesalers,424480,796.927688328,-50.91174519999993,-6.004880545382008,-6.009188010346224
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,1350.69613899,-55.8465230700001,-3.9704819893772836,-6.591647085234252
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Cookie and Cracker Manufacturing,311821,428.14565926,-69.55443285000001,-13.975169776465968,-8.209611795995794
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Commercial Bakeries,311812,301.424828822,-87.1353972,-22.425197270465468,-10.284718822229586
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Meat Processed from Carcasses,311612,543.621909852,-169.00223375999997,-23.715479650099535,-19.94758169932708
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Poultry Processing,311615,176.587312817,-205.310683537,-53.76060767459159,-24.233121317289477
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,316.333270571,42.66331317800001,15.58933014950339,22.10316802158852
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,290.42574041959205,35.52133366774805,13.935158721021645,18.40302470493573
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,172.690429556,28.612454062000012,19.859006183211925,14.823646654064582
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,27.564972586,25.37761676808,1160.1960943058675,13.147730113506617
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,305.230584533,19.185381068000027,6.70711511173705,9.939633603582381
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,83.0247072113,17.479204545,26.66728277909276,9.055691322657843
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,1504.6494936744598,10.453917957899876,0.6996351834924086,5.4160047097916095
