display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,wages
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,34620,Muncie MSA,000000,,2023,2.0,58805.74883645628
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2019,2.0,60473.38313130685
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,2.0,58644.13167073052
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,2.0,61259.747854399844
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,2.0,53135.84941386871
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2023,2.0,52322.03207148855
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,45460,Terre Haute MSA,000000,,2019,2.0,80921.0805248431
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,45460,Terre Haute MSA,000000,,2020,2.0,64906.48423741915
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,45460,Terre Haute MSA,000000,,2021,2.0,71845.99209737974
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,45460,Terre Haute MSA,000000,,2022,2.0,83531.73721648632
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,00,000,45460,Terre Haute MSA,000000,,2023,2.0,92466.73878061479
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,18,000,00000,Indiana,000000,,2019,2.0,70431.57246912312
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,18,000,00000,Indiana,000000,,2020,2.0,67580.2373576907
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,18,000,00000,Indiana,000000,,2021,2.0,72035.49713589388
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,18,000,00000,Indiana,000000,,2022,2.0,74783.97471401728
2,3,Animal Health and Nutrition,3111,Animal Food Manufacturing,18,000,00000,Indiana,000000,,2023,2.0,78833.33021471693
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,0,000,00000,United States,000000,,2019,3.0,155132.84246291587
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,0,000,00000,United States,000000,,2020,3.0,162697.2824002761
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,0,000,00000,United States,000000,,2021,3.0,161914.453968446
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,0,000,00000,United States,000000,,2022,3.0,164956.29651908603
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,0,000,00000,United States,000000,,2023,3.0,168855.75643865752
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,14020,Bloomington MSA,000000,,2019,3.0,88966.97486415094
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,14020,Bloomington MSA,000000,,2020,3.0,97391.84042477021
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,14020,Bloomington MSA,000000,,2021,3.0,109198.79055819141
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,14020,Bloomington MSA,000000,,2022,3.0,102692.75479051842
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,14020,Bloomington MSA,000000,,2023,3.0,109858.36233139131
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2019,3.0,227872.63000122382
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,3.0,234215.2280140936
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,3.0,238002.04962580072
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,3.0,250439.91366793195
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2023,3.0,249402.02826578644
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,17140,Cincinnati MSA,000000,,2019,3.0,110756.21510532137
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,17140,Cincinnati MSA,000000,,2020,3.0,124308.1921831783
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,17140,Cincinnati MSA,000000,,2021,3.0,122886.00701549894
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,17140,Cincinnati MSA,000000,,2022,3.0,129312.90583667388
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,17140,Cincinnati MSA,000000,,2023,3.0,132365.41035318087
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,18020,Columbus MSA,000000,,2019,3.0,80381.98812471081
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,18020,Columbus MSA,000000,,2020,3.0,80988.86359656407
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,18020,Columbus MSA,000000,,2021,3.0,79101.57927429903
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,18020,Columbus MSA,000000,,2022,3.0,76458.15514113805
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,18020,Columbus MSA,000000,,2023,3.0,74006.18258203266
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21140,Elkhart-Goshen MSA,000000,,2019,3.0,90598.08143574165
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21140,Elkhart-Goshen MSA,000000,,2020,3.0,90096.0596418233
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21140,Elkhart-Goshen MSA,000000,,2021,3.0,86415.20213784558
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21140,Elkhart-Goshen MSA,000000,,2022,3.0,88970.15134414377
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21140,Elkhart-Goshen MSA,000000,,2023,3.0,86459.13870272945
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21780,Evansville MSA,000000,,2019,3.0,108830.53031467534
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21780,Evansville MSA,000000,,2020,3.0,124462.06548912331
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21780,Evansville MSA,000000,,2021,3.0,120742.190313941
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21780,Evansville MSA,000000,,2022,3.0,153720.032810536
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,21780,Evansville MSA,000000,,2023,3.0,151808.44215973283
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,23060,Fort Wayne MSA,000000,,2019,3.0,142658.81236041166
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,23060,Fort Wayne MSA,000000,,2020,3.0,140186.745655918
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,23060,Fort Wayne MSA,000000,,2021,3.0,190015.8057879964
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,23060,Fort Wayne MSA,000000,,2022,3.0,112091.8461853337
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,23060,Fort Wayne MSA,000000,,2023,3.0,112414.38123260852
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2019,3.0,231286.07733374767
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2020,3.0,234540.39934616938
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,3.0,230444.29548972746
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,3.0,224494.92548767457
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2023,3.0,240325.70273212722
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29020,Kokomo MSA,000000,,2019,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29020,Kokomo MSA,000000,,2020,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29020,Kokomo MSA,000000,,2021,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29020,Kokomo MSA,000000,,2022,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29020,Kokomo MSA,000000,,2023,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29200,Lafayette-West Lafayette MSA,000000,,2019,3.0,169052.2097829983
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29200,Lafayette-West Lafayette MSA,000000,,2020,3.0,199085.97043860186
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,3.0,224294.70448208248
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,3.0,203201.96116388554
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,29200,Lafayette-West Lafayette MSA,000000,,2023,3.0,171723.81665107905
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,31140,Louisville/Jefferson County MSA,000000,,2019,3.0,155009.01523604343
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,31140,Louisville/Jefferson County MSA,000000,,2020,3.0,201609.48962083488
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,3.0,177279.0661275994
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,3.0,181005.28293777857
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,31140,Louisville/Jefferson County MSA,000000,,2023,3.0,220242.35174463925
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,33140,Michigan City-La Porte MSA,000000,,2019,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,33140,Michigan City-La Porte MSA,000000,,2020,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,33140,Michigan City-La Porte MSA,000000,,2021,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,33140,Michigan City-La Porte MSA,000000,,2022,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,33140,Michigan City-La Porte MSA,000000,,2023,3.0,0.0
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,34620,Muncie MSA,000000,,2019,3.0,62147.463023461685
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,34620,Muncie MSA,000000,,2020,3.0,36776.760172369875
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,34620,Muncie MSA,000000,,2021,3.0,40425.87158205176
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,34620,Muncie MSA,000000,,2022,3.0,48374.46398684907
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,34620,Muncie MSA,000000,,2023,3.0,80578.98956220603
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2019,3.0,143792.30341178045
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,3.0,174837.95352720728
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,3.0,189420.24780948114
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,3.0,166920.38296077287
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,43780,South Bend-Mishawaka MSA,000000,,2023,3.0,160560.50226776817
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,45460,Terre Haute MSA,000000,,2019,3.0,194036.43321588813
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,45460,Terre Haute MSA,000000,,2020,3.0,171188.91950389656
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,45460,Terre Haute MSA,000000,,2021,3.0,156939.2929489353
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,45460,Terre Haute MSA,000000,,2022,3.0,155733.05728805446
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,00,000,45460,Terre Haute MSA,000000,,2023,3.0,157525.64592243265
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,18,000,00000,Indiana,000000,,2019,3.0,201910.29173654894
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,18,000,00000,Indiana,000000,,2020,3.0,204109.8846965886
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,18,000,00000,Indiana,000000,,2021,3.0,198749.951461049
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,18,000,00000,Indiana,000000,,2022,3.0,191537.13515021736
2,3,Animal Health and Nutrition,3254,Pharmaceutical and Medicine Manufacturing,18,000,00000,Indiana,000000,,2023,3.0,208372.8105189638
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,0,000,00000,United States,000000,,2019,1.0,39812.44048360426
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,0,000,00000,United States,000000,,2020,1.0,45275.565077753614
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,0,000,00000,United States,000000,,2021,1.0,44998.47537944386
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,0,000,00000,United States,000000,,2022,1.0,45179.644610282565
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,0,000,00000,United States,000000,,2023,1.0,46708.652377428254
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,14020,Bloomington MSA,000000,,2019,1.0,30139.862188979383
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,14020,Bloomington MSA,000000,,2020,1.0,33367.9113186929
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,14020,Bloomington MSA,000000,,2021,1.0,35143.78346249773
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,14020,Bloomington MSA,000000,,2022,1.0,34570.59018026932
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,14020,Bloomington MSA,000000,,2023,1.0,35962.468211271604
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2019,1.0,36878.32219291495
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,1.0,41692.85840460342
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,1.0,40057.65579340297
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,1.0,33733.79483907377
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2023,1.0,38206.24462992358
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,17140,Cincinnati MSA,000000,,2019,1.0,31375.294177554486
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,17140,Cincinnati MSA,000000,,2020,1.0,34995.2883522489
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,17140,Cincinnati MSA,000000,,2021,1.0,34235.73880401911
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,17140,Cincinnati MSA,000000,,2022,1.0,36669.441124764424
2,4,Plant Science and Crop Protection,1151,Support Activities for Crop Production,00,000,17140,Cincinnati MSA,000000,,2023,1.0,37624.94490067021
