display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2024,000000,,0,0,68207.29385324729
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2026,000000,,0,0,1156052.2640388673
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2027,000000,,0,0,141656.28531446974
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,216372.19192926248
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,0,0,39676.01035433665
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2025,000000,,0,0,146147.93950315707
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2021,000000,,0,0,66215.64746087654
0,0,Total - All Industries,,,0,000,00000,United States,2027,000000,,0,0,169369959.22986284
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,4645443.453051169
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2027,000000,,0,0,4700535.209971474
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,1086475.785459464
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2019,000000,,0,0,140890.18973120794
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2022,000000,,0,0,137986.73608992758
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,1128524.1606243127
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2027,000000,,0,0,147549.19349805926
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2022,000000,,0,0,67363.21280072257
0,0,Total - All Industries,,,0,000,00000,United States,2024,000000,,0,0,163254622.4511811
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2028,000000,,0,0,82417.58836751872
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2025,000000,,0,0,4670817.190277539
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,1138616.9851873405
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2022,000000,,0,0,51611.75634775354
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2023,000000,,0,0,52240.46953273927
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2023,000000,,0,0,139216.65412603162
