year,NAICS,occ
2027,424810,35-9031
2027,311811,39-5011
2028,311812,47-2053
2022,312113,49-2092
2028,312130,51-6061
2026,325411,53-6061
2027,333112,31-9099
2028,114112,31-9094
2023,114119,29-1216
2021,311221,35-2021
2027,311411,51-4031
2028,311412,29-1024
2019,311421,51-9196
2026,325314,19-1042
2023,114119,51-3099
2021,115115,51-9083
2025,115310,47-5032
2025,311313,49-9071
2020,311511,53-1041
2024,311612,23-2011
2027,325412,29-2055
2024,113310,45-4029
2024,311710,53-4011
2019,311941,19-3092
2020,493130,45-4011
2020,113210,25-2021
2021,115114,19-5012
2028,115310,35-3031
2019,311314,49-2098
2025,311911,25-3041
2028,322110,29-2018
2026,424480,35-9021
2019,115114,19-4021
2026,115310,53-4013
2028,311514,13-2052
2027,325311,29-1214
2020,325412,41-2011
2019,114119,15-1243
2024,115112,43-9199
2027,311340,49-2095
2021,311941,15-1231
2024,333243,35-2015
2019,424520,35-2014
2023,115114,19-4099
2021,113110,51-9011
2020,112000,27-2023
2019,311412,47-3014
2026,325311,51-4081
2028,424460,19-3011
2022,113210,29-2053
2023,311230,51-9151
2025,311314,51-9022
2026,311412,51-9194
2027,311812,51-3021
2024,311941,35-3031
2025,424590,23-1022
2021,311224,11-2021
2021,311520,47-4071
2028,311612,35-2013
2028,311710,47-2151
2023,311813,49-9041
2025,312140,49-9081
2025,114210,33-9021
2027,115111,31-1133
2027,115114,43-4151
2026,115210,25-2057
2019,311213,17-2111
2021,311221,29-1022
2026,311352,51-7011
2019,312112,53-7021
2020,312230,53-7051
2027,312230,51-6064
2023,115111,27-1025
2023,311111,31-2012
2020,311423,51-9022
2026,311512,19-3032
2024,311513,43-9199
2023,311813,27-1029
2028,311830,51-9082
2022,424440,39-4012
2027,424470,47-3019
2019,424490,45-4011
2028,424520,47-5044
2024,424810,15-2011
2028,424910,17-2161
2027,493120,43-9031
2022,311111,39-5094
2024,311710,37-3013
2021,311824,27-1012
2023,311919,47-2073
2021,311991,51-2011
2026,424520,11-2011
2022,115116,49-9069
2025,311930,43-5111
2025,325311,41-9091
2023,424480,43-9111
2021,115113,53-2012
2025,311422,43-4161
2027,311919,49-9062
2028,424810,53-7121
2020,424820,33-3051
2021,115310,27-1023
2028,311111,51-4052
2026,311999,29-1241
2026,325314,33-2022
2026,424470,25-2059
2027,424590,41-2031
2024,115111,43-4021
2020,115112,35-2019
2024,311942,19-4092
2026,312140,51-4061
2021,312140,15-1253
2019,325193,17-3026
2024,333112,19-4021
2023,424810,19-2041
2020,311211,19-3032
2024,311230,21-1092
2022,311513,13-1028
2023,311811,21-1093
2024,311999,15-1242
2026,312111,47-2151
2024,325411,29-1124
2023,115114,19-1011
2025,311314,39-3012
2022,311615,51-4041
2019,333111,35-9021
2021,424410,53-4022
2024,113210,11-3121
2024,114119,49-2093
2022,312112,53-4031
2021,325412,27-1021
2021,424410,37-1012
2028,311211,29-1221
2024,311225,19-5012
2025,311830,29-2018
2025,312140,13-1161
2024,312230,29-1051
2025,424810,39-3031
2026,311999,13-2011
2019,312112,51-5112
2021,424910,51-2028
2027,311941,29-1211
2021,311999,27-2023
2021,325413,33-3031
2021,115115,29-9091
2019,311812,49-9095
2026,312112,53-4011
2022,322110,51-2041
2028,311520,51-5113
2019,311911,25-2052
2026,111000,51-9011
2028,115113,13-2051
2019,115114,51-9071
2026,311212,43-5041
2022,311221,17-2121
2020,311340,17-2151
2019,325315,13-2054
2023,424810,51-8093
2023,311930,29-1021
2019,311941,51-4061
2025,312130,43-3051
2021,312140,47-2081
2027,325412,29-2032
2019,423820,19-1023
2027,111000,29-1122
2027,311520,39-6011
2023,311613,41-3091
2020,311821,45-4022
2024,312120,33-1012
2023,312120,11-3013
2021,322110,51-9082
2020,424410,51-2031
2027,424510,39-2011
2022,424820,39-1022
2023,115112,29-1024
2019,311213,43-3071
2028,311411,51-7011
2022,311612,29-1023
2023,322110,37-2011
2026,333112,49-2022
2025,311221,51-6061
2020,424410,15-1232
2026,311224,11-9131
2020,311351,39-5093
2024,311512,33-1099
2028,311710,31-1133
2021,333112,11-9199
2021,424420,29-1081
2028,114119,39-5094
2019,115112,47-3016
2026,311213,39-1013
2023,311225,53-3031
2024,311412,43-3011
2026,311824,43-5053
2027,311991,25-9045
2026,325312,51-1011
2022,311423,33-2011
2026,325414,27-1012
2024,424490,11-3031
2023,115113,53-3031
2027,311811,27-1019
2028,311821,43-3031
2026,424490,43-6014
2027,111000,27-1025
2025,111000,27-2041
2027,115112,33-9011
2022,312111,11-9071
2025,113310,27-2042
2025,311411,21-1015
2019,311811,43-4041
2021,424450,43-5021
2025,424820,13-2054
2026,115210,27-2023
2020,311511,35-3041
2023,312112,19-4044
2020,325315,11-9141
2025,424510,27-1022
2021,311421,41-2022
2028,311811,27-4014
2028,311824,17-2021
2025,312140,51-4021
2025,424430,43-3031
2027,311211,43-4151
2020,311421,25-2052
2028,311811,45-3031
2028,325193,53-6031
2024,325414,19-4012
2021,311613,51-9032
2022,424410,53-6041
2019,114111,45-4011
2028,311212,51-9161
2028,311221,49-3043
2024,311225,21-1093
2022,311412,53-3052
2020,312113,43-5052
2020,312120,49-3092
2021,312140,17-2171
2021,333111,17-3028
2024,424470,51-6052
2022,113310,35-2019
2028,311314,29-2031
2028,311421,17-2199
2024,424430,13-2051
2027,311352,51-4022
2024,311941,47-5032
2024,311999,51-3092
2025,312230,53-6061
2020,325320,53-6032
2024,424410,49-3091
2020,424460,19-2012
2026,113210,47-2231
2024,115112,51-9041
2022,115310,51-9082
2022,311111,11-1021
2026,311314,33-2022
2027,311314,53-7081
2026,311613,33-9092
2028,424590,11-9131
2020,424810,13-1161
2025,114119,25-2022
2019,115210,53-3053
2021,311119,53-7073
2024,311411,23-1021
2019,311513,11-2033
2028,311812,35-9031
2022,312120,43-4151
2021,312120,39-2021
2020,321113,29-1131
2024,325311,51-9123
2024,424490,51-4052
2022,114111,49-9041
2023,115115,51-6092
2023,115116,25-2023
2027,312140,21-1019
2026,325314,53-7041
2027,325413,31-9099
2021,424450,51-8021
2019,311340,33-9093
2027,312140,43-4011
2028,333111,29-1212
2021,423820,21-1029
2028,424450,43-5032
2021,115113,27-3011
2028,311211,13-1199
2020,311221,53-7021
2025,311221,51-4023
2024,311513,35-3023
2023,312140,19-4061
2022,325315,43-9041
2024,325320,47-5049
2022,325320,27-2022
2028,325413,47-2181
2025,424490,29-1291
2028,424520,25-3099
2023,311213,37-2019
2024,311512,47-2221
2024,311811,23-1023
2025,311811,29-2043
2025,312112,47-2181
2024,312112,25-2021
2026,424430,51-9082
2026,424460,29-1031
2023,424470,51-4199
2025,311314,21-1022
2025,311340,27-4011
2019,311920,45-4023
2022,312111,29-1299
2023,312120,51-4121
2022,312130,39-1013
2026,325411,29-1291
2024,424450,43-9021
2021,493130,17-3026
2028,493130,27-4014
2024,311612,17-2171
2023,311615,29-2018
2019,311919,29-1249
2024,312140,53-7121
2028,312230,13-1011
2020,325320,15-1243
2028,325411,11-9141
2021,424420,19-2099
2024,115210,19-4061
2021,311813,45-4021
2019,311830,47-2051
2021,311999,47-2061
2021,325413,21-1092
2020,115113,19-1099
2024,311213,43-9031
2027,311225,51-2028
2026,311314,43-9111
2019,311710,47-2044
2022,311710,43-5041
2020,312140,17-3027
2027,424910,49-9051
2025,311313,37-2021
2025,311611,43-5061
2022,311613,99-9999
2019,312130,49-3042
2021,424450,29-1218
2028,112000,41-3011
2027,113310,27-3011
2025,311611,51-4033
2021,115112,47-2161
2025,311919,49-3023
2027,312111,35-2012
2024,325193,29-1214
2025,115115,51-4023
2021,311991,39-4021
2022,312111,47-2151
2020,312113,49-2093
2019,424590,49-9061
2026,311340,17-3013
2024,311412,43-3021
2024,311421,27-1011
2019,311423,27-4031
2024,311615,33-3012
2027,311920,25-9021
2023,311930,29-1291
2021,115210,15-1231
2026,311213,29-1243
2024,493130,39-6012
2024,115113,39-2021
2026,311351,53-7199
2023,311813,13-1011
2028,424490,43-1011
2027,114119,11-9013
2021,114210,11-2033
2028,115116,27-4032
2024,311930,43-1011
2020,312111,51-9141
2021,325311,25-2057
2019,333243,33-9099
2027,424420,37-3019
2028,115111,53-5011
2020,311813,51-8091
2025,325411,11-9032
2027,424520,31-9095
2023,311225,53-1047
2026,311313,51-3023
2020,424420,13-2071
2027,424470,19-2031
2028,424810,53-7199
2025,111000,53-6099
2020,113310,51-2051
2028,311213,17-3019
2019,311221,29-2055
2020,311412,49-3042
2028,311919,11-9051
2021,325411,51-6091
2019,424460,29-1214
2021,424470,53-7072
2021,424910,39-9032
2021,114210,53-6041
2026,311314,47-2151
2025,311411,15-1243
2028,311710,23-1023
2024,311991,51-2061
2024,312111,45-2092
2028,325193,47-5041
2028,325314,45-2093
2024,424470,29-1029
2024,113310,19-1013
2024,311511,41-3011
2025,311512,47-3013
2027,311821,53-7011
2022,311911,51-6099
2020,325320,51-6064
2026,325414,33-9094
2025,115111,51-7021
2026,115112,29-2081
2021,311411,33-9032
2019,311421,33-9099
2028,311920,35-3041
2022,322110,47-5023
2027,325315,51-4072
2024,424490,25-9044
2020,424590,47-5011
2021,493120,51-2011
2028,311224,47-2181
2023,311421,19-1013
2024,311613,23-1021
2028,311830,39-1014
2025,424420,17-2072
2023,311314,53-4011
2023,424430,33-1012
2019,113110,43-2099
2025,311211,13-2011
2027,311512,49-3043
2026,311512,31-2021
2026,311710,53-5011
2026,311813,27-3023
2026,312130,51-6063
2020,325412,11-2021
2022,424410,53-7065
2020,114210,15-1232
2020,311830,47-2171
2023,325314,51-3093
2019,311211,27-4011
2019,311352,51-4051
2020,311941,51-4071
2022,312113,27-4032
2025,312140,29-2042
2024,325312,51-9111
2027,424480,17-3027
2023,114111,17-2072
2024,115114,53-2031
2026,311221,13-2082
2020,311613,29-1218
2025,312111,19-3011
2026,312113,11-9013
2020,311352,29-1181
2019,311352,11-3051
2025,311999,23-1011
2022,312111,45-2091
2019,325315,51-6031
2023,424470,43-9022
2021,424590,41-3011
2026,311942,43-6014
2025,312120,31-1131
2021,325314,47-2011
2025,333243,47-2211
2024,424450,25-3021
2026,424590,49-2092
2022,493120,27-2099
2027,113210,15-2011
2023,114111,25-3099
2027,114210,53-4099
2023,311212,47-5071
2026,311423,45-4011
2022,325320,51-4033
2020,424460,49-9044
2022,493130,47-4021
2026,311511,43-9022
2027,311830,13-1121
2024,311991,25-2011
2028,311991,49-9064
2026,325412,17-2171
2026,111000,49-9092
2026,311411,51-6061
2027,311411,27-2099
2020,311512,47-2044
2021,311514,51-4023
2021,311211,51-4072
2023,311520,27-3091
2028,311919,31-9097
2020,311941,29-1127
2026,312130,25-9045
2023,312140,25-2052
2026,424460,19-4042
2020,424590,47-5051
2022,321113,11-9031
2023,321113,27-2011
2025,325193,51-4122
2024,424410,33-1021
2023,424430,39-5011
2024,424450,51-2041
2026,115115,47-5044
2026,311221,43-4051
2028,311119,53-3031
2022,311211,47-2171
2022,311212,11-3121
2020,311351,53-6032
2019,311351,49-9071
2027,311812,47-3016
2022,424470,49-9069
2021,424480,49-9051
2020,424510,13-1131
2020,424520,11-3071
2027,112000,31-9094
2023,114112,35-9011
2026,115210,43-4011
2019,311511,29-2081
2020,311514,51-2021
2027,311611,29-1291
2024,325414,35-1012
2020,311423,29-1127
2023,325411,27-2031
2019,424490,51-4191
2023,424820,11-3031
2026,115210,27-4099
2026,311212,23-1021
2025,311514,11-3013
2022,311812,43-4181
2022,321113,25-4011
2027,322110,29-1127
2021,325312,27-1012
2024,115112,51-8099
2024,311221,19-3091
2019,311615,47-2141
2025,424410,17-2121
2022,424420,31-9097
2028,424450,11-9071
2026,424820,11-2011
2026,493130,25-2022
2025,113310,27-1011
2026,311212,43-3031
2021,311225,53-6011
2020,311710,25-9099
2023,311941,43-9031
2019,115210,29-1161
2024,311119,19-2012
2027,311224,29-1051
2026,311230,53-7081
2025,325315,19-4012
2023,325320,49-9071
2019,333111,51-6042
2019,423820,27-1019
2022,114119,33-9032
2024,311314,17-3013
2024,311513,29-1229
2019,333112,45-2091
2020,424450,47-3014
2027,115310,17-3022
2024,311919,53-7121
2027,424410,49-3051
2028,311612,13-1141
2022,311824,49-9044
2025,311991,51-5113
2027,325412,47-5044
2025,325413,47-4021
2026,113310,51-6099
2027,115112,11-9161
2026,115210,23-1012
2025,115310,11-9013
2027,311612,25-2052
2028,312130,37-1012
2026,325311,29-1217
2023,325312,31-1132
2027,333243,43-5031
2027,424520,11-3031
2026,311513,45-4011
2019,311911,51-4192
2028,311941,41-9022
2023,311942,19-2041
2024,424480,33-9032
2022,424510,49-2092
2022,111000,53-5021
2028,311423,53-6041
2022,311919,41-4012
2023,333111,43-3041
2025,424910,41-9091
2021,493130,51-9194
2024,115116,31-9011
2022,311520,19-4071
2028,311930,15-1241
2027,312120,39-5012
2021,321113,37-2012
2022,322110,47-1011
2021,424440,51-9198
2028,311212,31-2011
2021,311314,51-9196
2023,311919,11-9111
2024,312230,19-4092
2025,424510,45-2011
2022,114112,53-6021
2021,311513,29-1125
2019,311520,47-4061
2026,321113,51-2011
2020,325193,51-4199
2024,113110,27-2011
2026,312113,49-9064
2026,312120,41-9091
2025,322110,21-1093
2023,424520,27-2099
2027,424520,11-9032
2024,114119,15-2041
2021,311119,11-9041
2020,311221,51-2028
2027,311411,53-6032
2020,325320,51-2011
2024,311340,47-4041
2027,311423,29-2042
2020,311511,49-3053
2020,311991,49-9012
2021,322110,19-3099
2022,322110,47-2061
2024,325193,35-2012
2022,325411,19-4092
2020,424430,47-5023
2022,424480,33-9031
2019,424910,11-9199
2028,311613,29-1051
2020,311710,43-4021
2023,312112,23-1023
2025,325412,51-8093
2019,424520,49-9063
2024,113110,13-1121
2023,113110,51-9162
2025,115111,29-1128
2022,311511,53-2012
2022,311520,15-1299
2022,325320,19-3032
2028,325414,53-4031
2025,311119,29-2081
2028,311513,45-1011
2019,424480,17-2141
2021,424510,41-9041
2019,311224,29-1222
2027,311513,47-2073
2025,311513,49-9071
2024,311824,19-4012
2028,424440,47-2142
2022,113310,27-1027
2025,311314,17-2051
2024,311422,15-1221
2024,311812,45-4011
2019,311941,41-3021
2027,424420,27-1029
2027,424520,51-4191
2019,115210,43-6014
2028,311812,29-1122
2023,312113,29-1124
2019,325413,17-3026
2024,424450,39-3011
2024,424480,51-4122
2021,424590,51-6031
2023,311421,51-4035
2019,325411,25-2052
2022,424510,53-7062
2021,311213,51-9198
2022,325414,43-4111
2025,423820,27-4032
2025,424410,43-9199
2019,424910,53-3033
2020,311119,29-2092
2020,311212,19-4031
2024,312120,29-1128
2024,333243,31-9093
2028,424440,29-1249
2024,115114,19-5012
2027,311611,41-9011
2023,311813,43-9031
2023,325311,19-2011
2024,333111,39-4012
2021,333243,53-7041
2019,423820,29-9021
2023,424460,53-7063
2021,112000,29-2036
2021,311212,39-9031
2028,311221,51-2011
2022,325193,51-8091
2021,113110,47-2081
2026,115210,43-3099
2019,311211,27-1023
2025,311212,29-1214
2026,311520,29-2035
2019,311520,51-4193
2026,311999,53-3031
2026,114112,31-9092
2022,311111,51-6093
2025,311313,25-9031
2020,311411,37-3013
2025,311513,51-9071
2028,325314,51-4192
2023,424520,33-2011
2021,493130,47-2021
2019,114111,17-3029
2020,311225,11-3111
2027,311514,51-4052
2028,311613,23-1021
2022,311615,51-9199
2024,311830,13-2082
2023,312112,41-2012
2023,325315,43-5031
2022,493130,37-3013
2027,115310,19-1031
2019,311119,21-1092
2022,311212,17-2111
2021,311230,53-7081
2022,311942,51-9071
2023,311991,47-2132
2025,424470,39-2021
2020,424480,21-1023
2022,113210,29-1124
2028,311119,17-2081
2025,311612,33-2011
2019,311830,27-4032
2019,312120,47-2044
2020,333243,11-2011
2027,424420,53-3052
2024,424430,29-1222
2019,112000,51-8021
2028,115116,51-7042
2024,325314,41-1011
2019,424480,13-1051
2025,424910,47-4051
2024,311230,53-3033
2026,311941,51-4022
2023,311941,33-3051
2027,312112,47-2181
2025,424480,29-2061
2023,311230,53-4031
2019,311411,27-4014
2026,311511,27-2041
2019,311812,51-4032
2022,312230,49-3021
2024,325320,17-2131
2021,325320,49-9041
2021,424430,47-2021
2028,424520,49-3023
2023,114112,49-3022
2028,114112,35-3011
2023,115111,11-9199
2020,311221,19-3041
2022,311225,53-7072
2019,311314,21-1093
2023,311212,43-5061
2024,311221,11-2021
2026,322110,29-1211
2028,325312,11-9039
2027,493130,13-1082
2027,311119,47-2142
2022,311212,53-6032
2021,325414,11-3031
2022,423820,19-1012
2020,424510,51-4051
2023,424590,39-3031
2023,114210,39-4031
2026,311213,53-7041
2022,311340,51-5111
2020,311351,49-9021
2022,311511,49-3042
2019,311941,47-2161
2019,321113,29-1241
2019,325412,27-1013
2024,325412,53-4022
2027,325414,31-2022
2020,311221,21-1019
2024,311230,41-1012
2019,311314,23-1022
2026,311613,21-1093
2026,311615,29-1241
2023,115115,35-3011
2024,311225,51-9012
2025,311811,21-1091
2023,311919,11-2022
2020,325320,53-1041
2019,423820,11-9121
2021,424480,27-4031
2027,424520,51-6051
2024,311119,51-6093
2023,311314,39-4031
2020,312140,41-9012
2028,325315,19-2041
2024,311422,43-3031
2026,311710,27-3023
2022,312113,11-3021
2021,115112,39-6012
2023,311221,47-5049
2020,311313,29-1031
2022,311612,29-9091
2022,311812,29-1241
2020,311212,43-4051
2026,311213,49-2011
2026,311221,41-9041
2021,311422,47-5071
2025,311422,51-2021
2026,311811,19-4099
2024,493120,39-3012
2019,311991,47-3016
2027,312111,41-3021
2020,325412,17-2072
2019,424430,31-2022
2024,424470,41-4011
2022,424820,49-2095
2021,114210,47-2043
2024,311412,19-3093
2020,424470,27-3031
2023,114210,49-2096
2027,311412,47-2081
2026,311824,21-1099
2027,325314,31-9097
2022,333111,53-6011
2026,424460,29-2051
2028,424510,19-4071
2025,424520,19-3041
2026,113110,51-9031
2020,114210,43-9199
2021,311421,21-1029
2023,311422,53-7051
2026,311611,49-2091
2021,325314,27-3042
2020,325414,27-4015
2028,115115,51-9011
2028,311824,15-2011
2022,311941,43-9081
2025,424420,29-1212
2024,311119,27-2012
2020,311225,47-2171
2024,311511,19-4044
2025,311512,27-4011
2026,311813,17-2061
2024,325414,31-2021
2027,424490,27-3041
2028,311520,43-9031
2027,311615,17-3029
2024,311930,39-6011
2022,312120,17-3019
2024,325412,21-1019
2027,424490,51-8012
2027,311111,51-2061
2027,311314,21-1099
2023,311514,37-3013
2020,311611,35-9099
2022,311930,49-2094
2027,325411,29-2031
2027,325414,33-9021
2026,112000,31-9097
2019,311230,43-3051
2020,311412,33-9094
2026,311615,51-9021
2024,311824,13-1141
2023,311830,29-1122
2024,424430,49-9045
2021,424520,15-1242
2020,115112,19-4042
2027,311513,43-5032
2021,312113,51-6099
2023,312130,29-1216
2019,312230,53-3052
2026,325412,49-2096
2026,325413,53-7041
2019,333112,17-2171
2026,424910,43-4141
2027,115113,51-4035
2021,115114,19-3093
2022,311212,33-3041
2023,311919,17-3013
2028,322110,31-9097
2027,325312,47-2011
2021,114119,19-4013
2027,311314,37-1012
2019,311613,49-9041
2021,311941,19-4051
2023,312140,39-3092
2027,424410,47-2131
2025,424430,41-9011
2025,424590,35-2019
2019,112000,47-5013
2022,115111,49-3091
2027,311611,47-4031
2021,311612,49-3091
2026,312130,25-9031
2024,322110,13-1141
2023,325411,27-4011
2026,424420,51-4081
2023,113210,17-2131
2027,115114,27-4032
2027,115310,53-3053
2020,311221,29-2033
2024,311920,21-1094
2021,312112,21-1091
2027,325320,47-2221
2024,424520,45-2021
2024,113110,11-9041
2023,114210,29-1222
2027,311314,13-1151
2024,311613,43-4111
2021,311920,29-1217
2019,311920,33-9032
2027,311941,21-1029
2026,312112,13-1141
2019,312113,19-3099
2025,424430,11-2011
2021,311314,47-2121
2023,311824,29-1212
2022,424470,29-1292
2028,424480,43-3021
2019,311224,13-1121
2022,311811,19-1021
2019,311813,39-9099
2027,312111,39-3011
2025,424590,35-9031
2019,114111,17-3011
2024,311412,19-3041
2026,311512,17-2031
2025,311613,35-9099
2021,311813,13-2099
2024,311911,43-6013
2027,311941,43-6011
2026,325311,51-6092
2028,424450,51-4194
2023,424510,35-1012
2023,424590,13-1081
2028,311612,47-2132
2026,311813,25-3041
2020,424480,29-2092
2019,311412,27-4011
2020,311422,27-1029
2023,311423,35-9021
2020,311999,11-9041
2026,321113,51-9051
2021,325314,21-1092
2025,325411,55-9999
2020,311211,51-6052
2020,311351,51-8031
2023,311421,49-9062
2023,311613,13-2061
2021,311613,49-9031
2025,311613,47-3012
2020,311911,33-9091
2026,311230,51-3099
2027,311513,53-6011
2027,312140,19-3051
2028,493120,35-2014
2025,115116,17-2171
2022,311830,25-3011
2024,311941,49-9071
2027,311211,39-5093
2022,311412,37-2011
2028,311511,47-5032
2026,311615,53-6032
2025,325312,13-1051
2019,424460,19-5011
2024,424460,49-9041
2024,424460,13-2082
2026,424910,51-2011
2023,115115,53-7062
2021,115310,53-7121
2021,311225,17-3023
2019,311421,41-2011
2020,311514,45-2091
2019,311613,47-5023
2024,321113,27-1019
2022,325311,29-2056
2023,113110,47-2141
2026,113310,49-2011
2027,311351,47-2044
2026,311999,53-4041
2028,325311,45-2011
2028,325412,49-1011
2021,423820,43-3071
2019,113210,19-1031
2023,311423,47-4051
2019,311612,21-2021
2023,312130,49-9069
2022,321113,33-2011
2021,325311,51-4199
2023,424430,17-3012
