display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2012,621330,Offices of Mental Health Practitioners (except Physicians),2,2,0.0
2,2,    622 - Hospitals,,,00,000,33140,Michigan City-La Porte MSA,2021,622110,General Medical and Surgical Hospitals,2,2,386.0
2,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2018,621410,Family Planning Centers,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,34620,Muncie MSA,2015,621610,Home Health Care Services,2,2,112.0
2,2,    622 - Hospitals,,,00,000,29200,Lafayette-West Lafayette MSA,2025,622110,General Medical and Surgical Hospitals,2,2,460.0
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2014,621511,Medical Laboratories,2,2,127.0
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,621493,Freestanding Ambulatory Surgical and Emergency Centers,2,2,205.0
2,2,    622 - Hospitals,,,00,000,18020,Columbus MSA,2016,622110,General Medical and Surgical Hospitals,2,2,590.0
2,1,    621 - Ambulatory Care,,,00,000,29020,Kokomo MSA,2023,621320,Offices of Optometrists,2,2,2.0
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2016,621493,Freestanding Ambulatory Surgical and Emergency Centers,2,2,1.0
2,3,    623 - Nursing and Residential Care,,,00,000,18020,Columbus MSA,2015,623110,Nursing Care Facilities (Skilled Nursing Facilities),2,2,332.0
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2017,621498,All Other Outpatient Care Centers,2,2,247.0
2,1,    621 - Ambulatory Care,,,00,000,29200,Lafayette-West Lafayette MSA,2011,621310,Offices of Chiropractors,2,2,0.0
2,1,    621 - Ambulatory Care,,,18,000,00000,Indiana,2011,621320,Offices of Optometrists,2,2,109.0
2,1,    621 - Ambulatory Care,,,00,000,33140,Michigan City-La Porte MSA,2016,621310,Offices of Chiropractors,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,17140,Cincinnati MSA,2023,621610,Home Health Care Services,2,2,5384.0
