sector_id,sector_name,statefips,countyfips,year,own,disc,naics,repunits,empl,wages
3,523 - Securities and Investments,16,000,2024,0,0,523150,273.0,913.5,186925157.0
3,525 - Funds and Trusts,46,000,2024,0,1,525190,2.0,0.0,0.0
3,523 - Securities and Investments,10,000,2020,0,1,523210,0.0,0.0,0.0
3,523 - Securities and Investments,46,000,2018,0,1,523999,2.0,0.0,0.0
3,524 - Insurance,54,000,2018,0,0,524114,26.0,2184.33,120458133.0
3,523 - Securities and Investments,16,000,2023,0,0,523210,12.0,9.41,1431412.0
3,524 - Insurance,54,000,2021,0,0,524113,25.0,169.33,13980976.0
3,524 - Insurance,19,000,2018,0,0,524291,184.0,799.0,62908281.0
3,524 - Insurance,54,000,2020,0,0,524126,47.0,718.5,65020054.0
3,524 - Insurance,42,000,2021,0,0,524128,84.0,1153.58,121940926.0
3,524 - Insurance,42,000,2022,0,0,524292,421.0,15380.5,1304275917.0
2,522 - Credit Intermediation,08,000,2019,0,0,522210,25.0,1734.16,192290390.0
1,521 - Central Bank,53,000,2022,0,1,521110,6.0,0.0,0.0
3,523 - Securities and Investments,24,000,2019,0,1,523991,33.0,0.0,0.0
3,524 - Insurance,09,000,2019,0,1,524127,15.0,0.0,0.0
3,525 - Funds and Trusts,17,000,2018,0,0,525990,128.0,483.33,88035527.0
3,525 - Funds and Trusts,35,000,2024,0,1,525190,3.0,52.33,4365677.0
3,523 - Securities and Investments,11,000,2018,0,0,523910,25.0,205.5,34812600.0
2,522 - Credit Intermediation,11,000,2019,0,0,522320,22.0,99.75,19324845.0
2,522 - Credit Intermediation,09,000,2024,0,0,522220,151.0,1558.83,573582162.0
3,524 - Insurance,34,000,2018,0,0,524210,2521.0,29623.58,3764951071.0
3,525 - Funds and Trusts,40,000,2019,0,0,525920,22.0,28.0,1081701.0
3,523 - Securities and Investments,33,000,2018,0,1,523910,10.0,0.0,0.0
3,524 - Insurance,35,000,2023,0,0,524128,20.0,47.66,3626205.0
3,524 - Insurance,39,000,2020,0,0,524127,188.0,1623.83,131119785.0
3,524 - Insurance,47,000,2018,0,0,524128,30.0,900.58,63635742.0
2,522 - Credit Intermediation,39,000,2022,0,0,522292,614.0,11685.75,1063531465.0
3,524 - Insurance,34,000,2023,0,0,524291,176.0,2023.33,218912628.0
3,524 - Insurance,20,000,2023,0,0,524114,55.0,2846.25,262356511.0
3,524 - Insurance,34,000,2024,0,0,524126,278.0,15245.91,2178710558.0
2,522 - Credit Intermediation,34,000,2024,0,0,522390,175.0,1992.16,165014872.0
3,524 - Insurance,38,000,2024,0,0,524291,39.0,63.5,5292551.0
2,522 - Credit Intermediation,46,000,2022,0,0,522310,40.0,66.58,7117003.0
2,522 - Credit Intermediation,37,000,2019,0,0,522220,259.0,2139.41,207257449.0
3,524 - Insurance,41,000,2019,0,0,524128,9.0,39.58,3820123.0
2,522 - Credit Intermediation,04,000,2019,0,0,522210,15.0,644.0,55827293.0
3,524 - Insurance,22,000,2020,0,0,524210,2661.0,12265.5,841594304.0
2,522 - Credit Intermediation,20,000,2019,0,0,522320,53.0,1095.83,121023271.0
3,524 - Insurance,30,000,2019,0,0,524298,50.0,247.0,16293719.0
3,524 - Insurance,27,000,2023,0,0,524113,140.0,8443.83,1159626810.0
3,524 - Insurance,48,000,2024,0,0,524210,14079.0,111279.66,10616355001.0
2,522 - Credit Intermediation,34,000,2019,0,0,522220,154.0,1917.91,246655746.0
3,524 - Insurance,40,000,2022,0,0,524126,135.0,3031.91,248352613.0
2,522 - Credit Intermediation,11,000,2023,0,0,522310,66.0,187.41,54708813.0
2,522 - Credit Intermediation,32,000,2021,0,0,522292,257.0,3913.5,617623184.0
3,524 - Insurance,40,000,2023,0,0,524298,58.0,131.08,9773571.0
2,522 - Credit Intermediation,09,000,2021,0,0,522292,167.0,1176.91,206983170.0
3,524 - Insurance,25,000,2020,0,0,524298,197.0,3020.75,472163906.0
2,522 - Credit Intermediation,28,000,2019,0,1,522220,141.0,0.0,0.0
2,522 - Credit Intermediation,32,000,2021,0,1,522310,294.0,2086.58,319642291.0
3,523 - Securities and Investments,17,000,2020,0,0,523210,27.0,2565.83,576203029.0
3,524 - Insurance,46,000,2020,0,0,524291,52.0,281.16,18392357.0
2,522 - Credit Intermediation,48,000,2023,0,0,522110,6512.0,146917.66,15751827795.0
3,524 - Insurance,55,000,2024,0,0,524210,3229.0,16195.25,1456500071.0
2,522 - Credit Intermediation,24,000,2018,0,0,522110,1482.0,15963.16,1260205367.0
3,523 - Securities and Investments,47,000,2018,0,0,523910,57.0,183.0,32105853.0
3,523 - Securities and Investments,13,000,2023,0,0,523910,295.0,801.33,122342248.0
3,523 - Securities and Investments,47,000,2022,0,0,523940,1449.0,6515.83,1141885990.0
3,523 - Securities and Investments,47,000,2018,0,0,523991,35.0,418.41,54092624.0
3,525 - Funds and Trusts,35,000,2018,0,1,525190,1.0,0.0,0.0
3,525 - Funds and Trusts,39,000,2023,0,0,525910,23.0,44.16,10941837.0
2,522 - Credit Intermediation,72,000,2023,0,0,522299,83.0,514.83,24420327.0
3,523 - Securities and Investments,55,000,2018,0,0,523910,27.0,115.25,18136690.0
3,524 - Insurance,34,000,2021,0,0,524130,53.0,2042.91,393054507.0
3,524 - Insurance,34,000,2024,0,0,524128,43.0,682.41,87292973.0
2,522 - Credit Intermediation,72,000,2023,0,0,522320,24.0,283.33,15069925.0
2,522 - Credit Intermediation,12,000,2023,0,0,522180,318.0,4572.58,619442734.0
2,522 - Credit Intermediation,34,000,2024,0,0,522130,208.0,2386.33,178671521.0
3,524 - Insurance,20,000,2022,0,0,524127,51.0,484.08,28329720.0
3,525 - Funds and Trusts,47,000,2022,0,0,525910,12.0,19.08,1363189.0
3,525 - Funds and Trusts,22,000,2020,0,0,525190,7.0,62.5,4090938.0
2,522 - Credit Intermediation,34,000,2022,0,0,522210,18.0,145.08,24487300.0
2,522 - Credit Intermediation,12,000,2023,0,0,522130,1177.0,27467.16,1996139960.0
3,524 - Insurance,10,000,2022,0,0,524292,34.0,335.66,28286103.0
2,522 - Credit Intermediation,31,000,2023,0,0,522390,29.0,107.5,8887210.0
3,523 - Securities and Investments,16,000,2023,0,0,523160,20.0,81.41,10291706.0
3,523 - Securities and Investments,50,000,2019,0,1,523910,2.0,0.0,0.0
3,525 - Funds and Trusts,20,000,2022,0,1,525190,2.0,0.0,0.0
3,524 - Insurance,54,000,2023,0,0,524291,37.0,52.16,3967178.0
3,525 - Funds and Trusts,04,000,2024,0,1,525920,87.0,35.58,12591642.0
2,522 - Credit Intermediation,56,000,2022,0,0,522310,59.0,83.66,6972836.0
3,524 - Insurance,11,000,2018,0,0,524210,148.0,961.08,226854387.0
3,524 - Insurance,11,000,2023,0,0,524127,10.0,70.41,15509008.0
3,525 - Funds and Trusts,36,000,2018,0,0,525110,47.0,174.25,47927094.0
3,523 - Securities and Investments,36,000,2021,0,0,523210,32.0,1592.83,387732573.0
3,524 - Insurance,16,000,2022,0,0,524210,1255.0,4258.66,316292261.0
2,522 - Credit Intermediation,29,000,2022,0,0,522390,108.0,1688.0,92154279.0
1,521 - Central Bank,04,000,2019,0,0,521110,7.0,64.0,5530094.0
2,522 - Credit Intermediation,08,000,2019,0,0,522310,476.0,2364.16,270743677.0
3,524 - Insurance,42,000,2021,0,1,524126,366.0,20597.66,2302150089.0
3,525 - Funds and Trusts,10,000,2023,0,1,525190,4.0,0.0,0.0
2,522 - Credit Intermediation,21,000,2018,0,0,522292,234.0,1746.33,148386335.0
2,522 - Credit Intermediation,29,000,2022,0,0,522320,154.0,1072.66,83480916.0
3,525 - Funds and Trusts,28,000,2022,0,0,525990,14.0,8.58,1366172.0
2,522 - Credit Intermediation,29,000,2022,0,0,522292,360.0,10450.08,980369623.0
3,524 - Insurance,47,000,2024,0,0,524113,78.0,5431.16,649324305.0
3,525 - Funds and Trusts,28,000,2023,0,0,525910,11.0,8.5,1368907.0
2,522 - Credit Intermediation,10,000,2022,0,0,522291,101.0,3207.83,381421057.0
2,522 - Credit Intermediation,45,000,2019,0,0,522390,203.0,537.75,21466695.0
2,522 - Credit Intermediation,45,000,2022,0,0,522220,139.0,2335.0,176111806.0
2,522 - Credit Intermediation,24,000,2019,0,0,522291,150.0,1431.83,158290397.0
2,522 - Credit Intermediation,54,000,2024,0,0,522130,148.0,1142.91,63161104.0
1,521 - Central Bank,49,000,2019,0,1,521110,7.0,0.0,0.0
2,522 - Credit Intermediation,04,000,2019,0,0,522110,1175.0,41337.5,3166028146.0
2,522 - Credit Intermediation,38,000,2020,0,1,522110,375.0,5748.25,440184264.0
3,524 - Insurance,30,000,2023,0,0,524292,67.0,1295.91,97652766.0
2,522 - Credit Intermediation,15,000,2018,0,1,522210,4.0,0.0,0.0
3,525 - Funds and Trusts,41,000,2023,0,1,525120,5.0,0.0,0.0
3,523 - Securities and Investments,40,000,2022,0,1,523940,936.0,2883.16,316589401.0
2,522 - Credit Intermediation,23,000,2019,0,0,522110,257.0,2494.25,162616836.0
3,523 - Securities and Investments,22,000,2022,0,0,523160,24.0,48.66,11014850.0
3,524 - Insurance,06,000,2021,0,0,524292,459.0,13777.58,1239319689.0
1,521 - Central Bank,40,000,2023,0,0,521110,8.0,63.58,7581544.0
2,522 - Credit Intermediation,53,000,2023,0,0,522220,48.0,706.5,102957803.0
2,522 - Credit Intermediation,53,000,2024,0,1,522291,99.0,711.83,159783191.0
3,523 - Securities and Investments,38,000,2021,0,0,523999,9.0,19.25,1976613.0
3,524 - Insurance,0 ,000,2021,0,1,524113,5085.0,234544.5,26787471153.0
3,525 - Funds and Trusts,25,000,2020,0,1,525110,10.0,15.33,1515508.0
3,524 - Insurance,41,000,2022,0,0,524210,2133.0,9112.75,782518582.0
2,522 - Credit Intermediation,36,000,2023,0,0,522220,277.0,2389.41,446848332.0
3,524 - Insurance,13,000,2021,0,0,524127,53.0,465.33,56824739.0
2,522 - Credit Intermediation,55,000,2021,0,0,522130,555.0,8716.58,474164179.0
2,522 - Credit Intermediation,19,000,2018,0,0,522210,6.0,196.33,11902249.0
2,522 - Credit Intermediation,0 ,000,2024,0,1,522292,18981.0,183230.0,22469476290.0
2,522 - Credit Intermediation,0 ,000,2019,0,0,522210,751.0,69679.41,7746989507.0
3,525 - Funds and Trusts,24,000,2022,0,0,525190,24.0,118.5,13520974.0
2,522 - Credit Intermediation,0 ,000,2023,0,1,522291,15757.0,92166.08,9028410393.0
2,522 - Credit Intermediation,25,000,2022,0,0,522292,382.0,3597.66,599879931.0
2,522 - Credit Intermediation,42,000,2024,0,0,522110,4018.0,55518.16,5538371933.0
3,524 - Insurance,22,000,2022,0,1,524298,225.0,1303.33,101803386.0
3,525 - Funds and Trusts,34,000,2023,0,0,525110,19.0,56.0,6157567.0
3,523 - Securities and Investments,49,000,2023,0,0,523160,40.0,516.66,83909683.0
3,524 - Insurance,45,000,2019,0,0,524114,97.0,9497.0,652663463.0
3,523 - Securities and Investments,39,000,2023,0,0,523210,27.0,32.16,4641225.0
3,523 - Securities and Investments,49,000,2023,0,0,523910,118.0,419.83,58024392.0
2,522 - Credit Intermediation,24,000,2024,0,0,522130,290.0,5138.08,434655254.0
2,522 - Credit Intermediation,09,000,2018,0,0,522220,122.0,2264.08,659325998.0
3,524 - Insurance,17,000,2020,0,0,524210,6024.0,33675.25,3101828612.0
3,524 - Insurance,45,000,2021,0,1,524292,127.0,2289.91,142119214.0
3,524 - Insurance,04,000,2019,0,0,524292,156.0,4122.16,264746766.0
3,525 - Funds and Trusts,21,000,2023,0,1,525910,6.0,0.0,0.0
2,522 - Credit Intermediation,09,000,2019,0,0,522390,72.0,509.5,29626950.0
3,525 - Funds and Trusts,01,000,2022,0,0,525190,6.0,18.0,1890702.0
2,522 - Credit Intermediation,17,000,2019,0,1,522292,303.0,4264.41,519560104.0
2,522 - Credit Intermediation,36,000,2019,0,0,522110,4415.0,107989.83,18695725982.0
3,524 - Insurance,01,000,2020,0,0,524128,31.0,107.5,9120961.0
3,524 - Insurance,35,000,2024,0,0,524298,54.0,191.25,16187745.0
3,525 - Funds and Trusts,40,000,2024,0,1,525110,2.0,0.0,0.0
3,523 - Securities and Investments,02,000,2024,0,1,523160,1.0,0.0,0.0
3,524 - Insurance,54,000,2024,0,0,524113,31.0,58.16,4663494.0
3,524 - Insurance,08,000,2022,0,0,524113,63.0,3632.08,498514136.0
3,523 - Securities and Investments,13,000,2024,0,0,523991,75.0,501.91,77206784.0
3,524 - Insurance,28,000,2024,0,1,524127,19.0,0.0,0.0
3,524 - Insurance,28,000,2020,0,0,524291,100.0,423.91,35346962.0
3,525 - Funds and Trusts,30,000,2024,0,0,525990,22.0,45.25,7358122.0
2,522 - Credit Intermediation,53,000,2021,0,0,522292,737.0,7060.58,1489293695.0
3,524 - Insurance,34,000,2022,0,0,524126,277.0,14850.75,1911399253.0
3,524 - Insurance,38,000,2021,0,0,524210,695.0,2325.66,170589695.0
3,525 - Funds and Trusts,22,000,2018,0,1,525110,5.0,0.0,0.0
2,522 - Credit Intermediation,12,000,2021,0,1,522291,862.0,3904.41,318585849.0
3,524 - Insurance,11,000,2020,0,1,524126,24.0,0.0,0.0
3,524 - Insurance,54,000,2019,0,0,524130,3.0,11.0,950583.0
3,524 - Insurance,02,000,2021,0,0,524210,194.0,833.0,70372886.0
3,524 - Insurance,47,000,2020,0,0,524130,16.0,79.91,10651670.0
2,522 - Credit Intermediation,27,000,2019,0,0,522210,10.0,13.91,2682215.0
3,525 - Funds and Trusts,42,000,2022,0,1,525110,9.0,0.0,0.0
2,522 - Credit Intermediation,51,000,2022,0,0,522299,241.0,7802.75,1257539779.0
3,523 - Securities and Investments,26,000,2022,0,0,523991,73.0,525.25,55589672.0
3,524 - Insurance,04,000,2019,0,0,524291,173.0,1359.66,84749173.0
3,524 - Insurance,28,000,2019,0,0,524291,99.0,456.83,32604182.0
2,522 - Credit Intermediation,09,000,2019,0,0,522320,78.0,403.41,42813647.0
2,522 - Credit Intermediation,37,000,2022,0,0,522210,20.0,117.33,15382758.0
2,522 - Credit Intermediation,19,000,2023,0,0,522320,88.0,1738.16,161926249.0
3,524 - Insurance,04,000,2018,0,0,524128,31.0,793.75,40844225.0
3,524 - Insurance,32,000,2023,0,0,524113,37.0,417.16,44734822.0
3,524 - Insurance,0 ,000,2018,0,1,524130,856.0,28628.5,4005246916.0
3,524 - Insurance,33,000,2018,0,0,524291,53.0,182.83,13874336.0
2,522 - Credit Intermediation,0 ,000,2018,0,0,522210,883.0,86611.66,11766917723.0
1,521 - Central Bank,41,000,2020,0,0,521110,5.0,25.16,2735820.0
3,524 - Insurance,42,000,2019,0,0,524298,392.0,6592.33,572729920.0
2,522 - Credit Intermediation,29,000,2023,0,0,522110,2168.0,34685.58,2892688484.0
2,522 - Credit Intermediation,51,000,2018,0,0,522110,2398.0,22271.91,1546337039.0
3,524 - Insurance,04,000,2024,0,0,524130,24.0,95.75,12671469.0
3,524 - Insurance,09,000,2019,0,0,524292,166.0,2243.16,225752588.0
3,524 - Insurance,47,000,2024,0,0,524298,221.0,1336.16,130487369.0
3,523 - Securities and Investments,08,000,2023,0,0,523999,164.0,761.33,120966026.0
3,524 - Insurance,05,000,2024,0,0,524292,133.0,909.5,76474404.0
3,524 - Insurance,41,000,2019,0,1,524114,49.0,5907.0,572205791.0
3,524 - Insurance,41,000,2021,0,1,524114,62.0,6687.58,672566170.0
3,524 - Insurance,51,000,2020,0,0,524127,287.0,2154.16,155448629.0
3,525 - Funds and Trusts,18,000,2021,0,1,525190,5.0,19.0,673127.0
2,522 - Credit Intermediation,02,000,2021,0,0,522291,4.0,12.91,1633582.0
3,523 - Securities and Investments,27,000,2023,0,0,523150,1004.0,10989.83,2147543026.0
3,525 - Funds and Trusts,40,000,2020,0,1,525120,2.0,0.0,0.0
3,523 - Securities and Investments,12,000,2021,0,0,523210,35.0,91.33,13855997.0
2,522 - Credit Intermediation,44,000,2023,0,1,522210,5.0,0.0,0.0
3,523 - Securities and Investments,0 ,000,2024,0,0,523991,2983.0,21814.5,2918422712.0
3,523 - Securities and Investments,20,000,2022,0,0,523999,19.0,39.5,5283436.0
3,524 - Insurance,55,000,2018,0,0,524292,177.0,11160.41,674452465.0
2,522 - Credit Intermediation,13,000,2018,0,0,522292,499.0,5566.83,594394025.0
2,522 - Credit Intermediation,50,000,2022,0,0,522291,13.0,31.5,3926676.0
3,524 - Insurance,31,000,2020,0,0,524291,79.0,826.75,63738962.0
3,524 - Insurance,44,000,2023,0,0,524210,528.0,3392.16,330172878.0
3,523 - Securities and Investments,35,000,2019,0,0,523999,31.0,28.08,2802422.0
3,524 - Insurance,78,000,2022,0,0,524291,4.0,6.0,487997.0
3,524 - Insurance,46,000,2023,0,1,524130,4.0,0.0,0.0
3,524 - Insurance,53,000,2020,0,1,524292,103.0,3147.08,263963051.0
3,524 - Insurance,56,000,2020,0,0,524298,27.0,53.5,3396715.0
3,524 - Insurance,33,000,2022,0,0,524292,72.0,1271.66,103008381.0
2,522 - Credit Intermediation,47,000,2024,0,0,522130,521.0,5903.75,415412811.0
2,522 - Credit Intermediation,30,000,2020,0,0,522310,72.0,193.41,32724428.0
3,523 - Securities and Investments,05,000,2024,0,1,523999,4.0,0.0,0.0
3,524 - Insurance,13,000,2021,0,0,524291,262.0,2821.0,281968091.0
2,522 - Credit Intermediation,30,000,2018,0,0,522130,118.0,1347.91,63975092.0
3,524 - Insurance,13,000,2023,0,0,524113,150.0,7047.75,713560868.0
3,524 - Insurance,23,000,2022,0,0,524113,16.0,3005.91,300890774.0
2,522 - Credit Intermediation,25,000,2018,0,1,522390,90.0,607.33,41070223.0
2,522 - Credit Intermediation,30,000,2023,0,0,522292,67.0,341.5,42151395.0
3,524 - Insurance,13,000,2023,0,0,524292,280.0,5960.25,522933929.0
3,525 - Funds and Trusts,41,000,2018,0,1,525120,2.0,0.0,0.0
2,522 - Credit Intermediation,49,000,2020,0,0,522110,591.0,10435.58,830737141.0
2,522 - Credit Intermediation,42,000,2021,0,0,522390,251.0,1799.08,160855450.0
3,523 - Securities and Investments,31,000,2022,0,0,523150,199.0,3099.41,411673322.0
3,525 - Funds and Trusts,41,000,2018,0,1,525990,42.0,0.0,0.0
2,522 - Credit Intermediation,49,000,2024,0,0,522291,275.0,5133.33,498603140.0
3,524 - Insurance,31,000,2019,0,0,524210,1525.0,7022.25,459878156.0
2,522 - Credit Intermediation,13,000,2019,0,0,522390,165.0,909.91,47358096.0
3,523 - Securities and Investments,37,000,2019,0,0,523999,34.0,132.41,14321273.0
2,522 - Credit Intermediation,28,000,2023,0,0,522310,134.0,188.91,18484564.0
3,523 - Securities and Investments,37,000,2022,0,0,523940,3475.0,15709.25,2786982973.0
3,523 - Securities and Investments,37,000,2024,0,0,523150,1563.0,15618.5,2893838482.0
3,524 - Insurance,27,000,2019,0,0,524130,32.0,483.5,77531336.0
3,523 - Securities and Investments,29,000,2024,0,0,523210,20.0,52.41,8533536.0
3,523 - Securities and Investments,40,000,2019,0,0,523999,26.0,128.83,10696049.0
3,523 - Securities and Investments,40,000,2024,0,1,523940,942.0,2925.75,330833710.0
3,523 - Securities and Investments,48,000,2023,0,0,523150,3203.0,36079.33,6994465836.0
2,522 - Credit Intermediation,23,000,2022,0,0,522390,14.0,32.0,1447670.0
2,522 - Credit Intermediation,41,000,2021,0,1,522291,89.0,557.75,54250716.0
3,523 - Securities and Investments,18,000,2023,0,0,523210,10.0,13.41,2710007.0
3,525 - Funds and Trusts,23,000,2021,0,1,525990,5.0,0.0,0.0
3,523 - Securities and Investments,48,000,2019,0,0,523999,253.0,1692.5,212255016.0
3,524 - Insurance,0 ,000,2022,0,1,524210,156344.0,928325.83,87653552554.0
1,521 - Central Bank,17,000,2021,0,0,521110,22.0,1466.83,224169271.0
3,525 - Funds and Trusts,19,000,2019,0,1,525120,1.0,0.0,0.0
3,523 - Securities and Investments,44,000,2024,0,0,523160,10.0,50.5,6324415.0
3,525 - Funds and Trusts,05,000,2023,0,0,525190,8.0,12.0,965174.0
3,524 - Insurance,40,000,2019,0,0,524113,45.0,2006.91,163657243.0
2,522 - Credit Intermediation,13,000,2021,0,0,522220,260.0,2855.25,256675858.0
3,524 - Insurance,12,000,2018,0,0,524298,873.0,8841.75,666569036.0
3,525 - Funds and Trusts,16,000,2018,0,0,525120,4.0,5.33,338910.0
2,522 - Credit Intermediation,45,000,2024,0,0,522292,447.0,3433.08,400182365.0
3,525 - Funds and Trusts,21,000,2020,0,1,525920,11.0,0.0,0.0
3,524 - Insurance,09,000,2020,0,0,524298,133.0,1171.66,191585710.0
2,522 - Credit Intermediation,35,000,2022,0,0,522390,66.0,199.91,9491997.0
2,522 - Credit Intermediation,45,000,2022,0,0,522320,147.0,699.91,73802123.0
3,525 - Funds and Trusts,17,000,2018,0,0,525110,24.0,110.0,9588651.0
2,522 - Credit Intermediation,10,000,2019,0,0,522220,22.0,316.58,31158910.0
3,524 - Insurance,13,000,2021,0,0,524128,36.0,1185.08,125144232.0
3,524 - Insurance,26,000,2023,0,0,524114,196.0,13748.58,1432503081.0
2,522 - Credit Intermediation,36,000,2022,0,0,522180,714.0,8021.58,733760361.0
2,522 - Credit Intermediation,04,000,2023,0,0,522180,64.0,1442.66,124752636.0
3,525 - Funds and Trusts,08,000,2023,0,1,525190,13.0,0.0,0.0
2,522 - Credit Intermediation,25,000,2020,0,0,522110,1236.0,27066.41,3761895849.0
3,524 - Insurance,23,000,2019,0,0,524126,52.0,1162.41,89705414.0
3,525 - Funds and Trusts,01,000,2019,0,1,525120,2.0,0.0,0.0
3,525 - Funds and Trusts,08,000,2021,0,1,525120,6.0,0.0,0.0
3,524 - Insurance,49,000,2018,0,0,524128,36.0,590.66,39553162.0
3,524 - Insurance,50,000,2018,0,0,524292,32.0,244.08,17102502.0
3,525 - Funds and Trusts,26,000,2018,0,0,525910,43.0,125.83,13653061.0
3,524 - Insurance,15,000,2023,0,0,524291,33.0,172.66,15142451.0
2,522 - Credit Intermediation,35,000,2024,0,0,522291,137.0,416.91,21666785.0
3,524 - Insurance,49,000,2018,0,0,524210,1629.0,7461.33,470945488.0
3,523 - Securities and Investments,34,000,2024,0,0,523999,208.0,1083.91,289052532.0
3,524 - Insurance,02,000,2019,0,1,524127,14.0,0.0,0.0
3,524 - Insurance,28,000,2023,0,0,524210,1705.0,6065.41,415526331.0
3,523 - Securities and Investments,34,000,2023,0,0,523940,2354.0,15049.66,3393145181.0
2,522 - Credit Intermediation,39,000,2019,0,1,522220,175.0,0.0,0.0
3,524 - Insurance,20,000,2022,0,0,524114,52.0,2790.58,247800173.0
2,522 - Credit Intermediation,37,000,2020,0,0,522390,143.0,1263.83,101372251.0
2,522 - Credit Intermediation,12,000,2023,0,0,522210,82.0,7301.0,791679174.0
3,524 - Insurance,19,000,2021,0,0,524130,12.0,76.58,8824636.0
3,524 - Insurance,20,000,2020,0,0,524127,50.0,540.41,34219214.0
3,525 - Funds and Trusts,22,000,2020,0,0,525910,8.0,17.25,2027361.0
2,522 - Credit Intermediation,20,000,2022,0,0,522220,68.0,636.5,78626817.0
3,525 - Funds and Trusts,56,000,2024,0,1,525190,2.0,0.0,0.0
3,525 - Funds and Trusts,51,000,2024,0,0,525920,64.0,83.75,12134712.0
1,521 - Central Bank,24,000,2021,0,0,521110,40.0,209.58,22904661.0
2,522 - Credit Intermediation,18,000,2022,0,0,522180,158.0,2040.41,126626595.0
3,523 - Securities and Investments,53,000,2023,0,0,523150,1023.0,5030.58,1196258248.0
3,524 - Insurance,44,000,2020,0,0,524130,10.0,40.5,3694513.0
3,523 - Securities and Investments,29,000,2018,0,0,523999,65.0,565.41,34277344.0
3,523 - Securities and Investments,30,000,2018,0,0,523910,15.0,26.91,3195054.0
