cicp_initiative,geo_area,statefips,countyfips,metrofips,year,jobs,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2021,8763.75500024068,STEM
Finance,Cincinnati MSA,00,000,17140,2027,47350.36081853391,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2019,72934.33582361702,Non-STEM
Finance,Terre Haute MSA,00,000,45460,2023,86.6223766847943,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2024,1901.9318419587953,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2020,670.8372906182964,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2023,25616.288205983186,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2026,280.80311846642496,Non-STEM
Health,Evansville MSA,00,000,21780,2026,19983.732738535728,Non-STEM
Health,Columbus MSA,00,000,18020,2019,2969.9486830092283,Non-STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2026,23077.245499646986,STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2021,137.30515891671413,STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2025,154.2257028793235,STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2026,1097.7929573277604,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2021,177.315133292349,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2025,3551.952602225927,Non-STEM
AgriNovus,Elkhart-Goshen MSA,00,000,21140,2020,10.134255450570901,STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2024,475828.96406800544,Non-STEM
Advanced and Traded Industries,United States,0,000,00000,2026,38004600.22365866,Non-STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2028,32079.440361344874,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2026,387.7988915090833,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2020,6.2117429925826,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2021,144.1619888591305,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2020,355.5650189154092,Non-STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2028,237567.66512546377,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,25224.77523928065,Non-STEM
AgriNovus,Kokomo MSA,00,000,29020,2025,0.0696376460322,STEM
AgriNovus,Evansville MSA,00,000,21780,2019,37.573714129381,STEM
Finance,Muncie MSA,00,000,34620,2027,127.00716459047912,STEM
Health,Columbus MSA,00,000,18020,2027,3852.554343640113,Non-STEM
Conexus,Columbus MSA,00,000,18020,2020,3809.8791815947625,STEM
Advanced and Traded Industries,Columbus MSA,00,000,18020,2019,20929.47534920905,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2026,106.64559651801648,STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2019,3216.800111467329,STEM
AgriNovus,Muncie MSA,00,000,34620,2019,9.2189735988409,STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2027,211911.7560076862,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2025,733.1541902859793,STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2025,272.35009308584574,STEM
Health,Terre Haute MSA,00,000,45460,2023,55.58143956172384,STEM
Health,Cincinnati MSA,00,000,17140,2024,2024.6808492418304,STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2019,3760.908417420393,STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2028,32744.28835945877,Non-STEM
Health,Cincinnati MSA,00,000,17140,2026,133080.0029496656,Non-STEM
Conexus,United States,0,000,00000,2020,2229210.9910634123,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2028,408.5982912006018,STEM
TechPoint,Cincinnati MSA,00,000,17140,2027,14960.62979775437,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2024,378.9049396077325,Non-STEM
TechPoint,Indiana,18,000,00000,2019,28604.304253149323,STEM
Health,United States,0,000,00000,2024,16463721.286275268,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2022,880787.9578857068,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2020,1701.5354715806188,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2024,176088.65396432628,Non-STEM
AgriNovus,Cincinnati MSA,00,000,17140,2026,135.10636829755293,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2022,2308.8596054669115,STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2021,454.3059973023951,Non-STEM
Conexus,United States,0,000,00000,2025,2359252.589859708,STEM
TechPoint,Bloomington MSA,00,000,14020,2019,534.3376097560151,STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2023,136.0792473815225,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2024,3601.5573901287707,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2020,323.2297234475068,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2021,2078.4143301371414,STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,50006.51932455883,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2020,233.98790163216879,Non-STEM
Conexus,Evansville MSA,00,000,21780,2025,28571.183653125303,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2021,1486.6504306854129,Non-STEM
Health,Michigan City-La Porte MSA,00,000,33140,2025,34.22033583698986,STEM
Health,Fort Wayne MSA,00,000,23060,2026,468.4324134282133,STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2023,1477.1255598568296,Non-STEM
Health,United States,0,000,00000,2028,236757.8841201088,STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2025,551.7708752528349,Non-STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2028,722.9968367764957,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2026,1060.7730152846855,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,198854.49718753528,Non-STEM
Finance,Columbus MSA,00,000,18020,2020,975.2509043594029,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2021,1462.718632917029,Non-STEM
Health,Evansville MSA,00,000,21780,2022,19330.893029487022,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2027,39.963754055382445,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2024,1410.666122037403,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2020,22221.766418050327,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2027,907750.2454876027,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2020,4163.350337334894,STEM
Conexus,Columbus MSA,00,000,18020,2023,3859.6155337893915,STEM
Advanced and Traded Industries,Cincinnati MSA,00,000,17140,2019,50345.0416274365,STEM
AgriNovus,Elkhart-Goshen MSA,00,000,21140,2025,367.6731046559358,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2023,463.69434739272157,Non-STEM
Finance,Kokomo MSA,00,000,29020,2020,41.400336632128216,STEM
AgriNovus,Kokomo MSA,00,000,29020,2024,0.0814392313366,STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2027,176067.28024303156,STEM
Health,Kokomo MSA,00,000,29020,2021,3728.0540345473946,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,25122.92927192269,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2021,15076.227154927707,Non-STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2026,3961.5090067512815,STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2022,7236.637354663521,STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,132937.13612328947,Non-STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,3145.4107436114373,Non-STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2019,1934.2248691922184,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2023,278.23043586009953,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2019,0.77487216376313,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2025,2241.189916308188,Non-STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2022,3774.510868322403,STEM
TechPoint,Columbus MSA,00,000,18020,2021,421.9111008843341,STEM
Advanced and Traded Industries,Cincinnati MSA,00,000,17140,2021,48261.36492577481,STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2023,3247.6053182822893,STEM
BioCrossroads,Columbus MSA,00,000,18020,2022,393.63258257681036,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2022,83215.22687964694,Non-STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2020,32.27264632970754,STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2024,10169.762670207841,Non-STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2025,22758.775548593723,STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2026,1272574.7696507252,Non-STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2027,12288.234365620565,Non-STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2026,29612.444955452745,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2024,732.911723206543,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2025,187.43902675072218,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2028,11796.265046652585,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2026,587.8098571113856,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2026,24474.819171572766,Non-STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2028,239.10885279297713,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2027,2896.8352915795012,STEM
Health,Kokomo MSA,00,000,29020,2020,65.75376196590854,STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2020,164.99591676765658,STEM
AgriNovus,Muncie MSA,00,000,34620,2026,2.8643760586619003,STEM
TechPoint,Kokomo MSA,00,000,29020,2024,174.8718542914408,Non-STEM
Health,Terre Haute MSA,00,000,45460,2027,63.807975022788206,STEM
Health,Elkhart-Goshen MSA,00,000,21140,2020,103.58208540226845,STEM
BioCrossroads,Muncie MSA,00,000,34620,2024,87.8870763988864,STEM
Health,Fort Wayne MSA,00,000,23060,2020,422.4906638862547,STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2026,3952.1469508683704,STEM
TechPoint,Evansville MSA,00,000,21780,2023,1284.5309377849553,Non-STEM
TechPoint,Terre Haute MSA,00,000,45460,2021,354.54940722759113,Non-STEM
Finance,Terre Haute MSA,00,000,45460,2022,1538.8742957560726,Non-STEM
Finance,Fort Wayne MSA,00,000,23060,2025,8619.106627848023,Non-STEM
Health,Kokomo MSA,00,000,29020,2024,15.824951341189392,STEM
TechPoint,Columbus MSA,00,000,18020,2028,405.0467219902535,STEM
Finance,Evansville MSA,00,000,21780,2025,241.1029885508945,STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2025,10300.81844280904,Non-STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2021,10889.961163704378,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2026,3509.7735792952685,Non-STEM
Finance,Bloomington MSA,00,000,14020,2027,1504.3878961063208,Non-STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2022,5035.2107681419075,STEM
Conexus,Terre Haute MSA,00,000,45460,2026,734.5153987622136,STEM
AgriNovus,United States,0,000,00000,2023,493593.84465680475,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2022,62393.05279297006,STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2019,445114.6183546823,Non-STEM
Health,Bloomington MSA,00,000,14020,2024,8557.307324111027,Non-STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2019,179923.31906529193,STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2020,1206563.9953803313,Non-STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2026,70426.05902186072,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2027,11271.65436458407,Non-STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2019,1297.9083498050813,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2020,4646.194010471724,STEM
Conexus,Terre Haute MSA,00,000,45460,2028,13836.162074271888,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2027,420.65025320810935,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2024,92.4122299052007,Non-STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2021,3652.4293930121066,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2025,2288.287008037949,STEM
Conexus,Bloomington MSA,00,000,14020,2020,1949.3290114596707,STEM
Health,Columbus MSA,00,000,18020,2021,3.617973298728418,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2019,2293.090440438995,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2019,363.3368789100567,Non-STEM
Health,Kokomo MSA,00,000,29020,2019,4009.4954362227636,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2026,471.0411815207998,STEM
AgriNovus,Evansville MSA,00,000,21780,2028,30.012311903527372,STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2026,21794.552629458267,STEM
Health,Bloomington MSA,00,000,14020,2019,7132.395033812499,Non-STEM
Health,Elkhart-Goshen MSA,00,000,21140,2028,8719.67422552412,Non-STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2024,3499.4291461233847,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2020,321.1773925489773,STEM
Health,Indiana,18,000,00000,2020,3784.5171465358912,STEM
Finance,Bloomington MSA,00,000,14020,2021,122.9643227102408,STEM
Conexus,United States,0,000,00000,2028,2452455.9563862802,STEM
Finance,Terre Haute MSA,00,000,45460,2027,1409.2345200385748,Non-STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,1738.3268394820714,STEM
Health,Bloomington MSA,00,000,14020,2027,102.47064288005136,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2026,905053.1594784403,Non-STEM
Health,Muncie MSA,00,000,34620,2027,50.25859489855391,STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2027,729.5149016400795,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2027,3472.0190213984197,Non-STEM
Finance,Evansville MSA,00,000,21780,2028,3941.8415130338744,Non-STEM
AgriNovus,United States,0,000,00000,2020,22571.49897023172,STEM
Finance,Bloomington MSA,00,000,14020,2024,149.36331527824652,STEM
Health,Fort Wayne MSA,00,000,23060,2024,33474.152576344175,Non-STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,125500.30398284584,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2023,1010.4728655201234,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2028,1691.4474729855879,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2027,66.93670684833704,Non-STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2021,224682.33151193516,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2028,200.15630984362474,STEM
AgriNovus,Muncie MSA,00,000,34620,2023,150.62044009972902,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2024,1500.4674099999115,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2024,2071.144205671129,STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2027,162.9932420475979,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2025,1035.9718391411423,STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2020,13945.936945334366,Non-STEM
AgriNovus,Elkhart-Goshen MSA,00,000,21140,2023,13.6496169149982,STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,3196.3197191271047,Non-STEM
Finance,Cincinnati MSA,00,000,17140,2021,5471.051711752245,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2021,572.8836506063182,STEM
Health,Cincinnati MSA,00,000,17140,2020,120052.28344464826,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2019,10483.383312812955,Non-STEM
Finance,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,4433.792616035921,STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2021,3470.4896848214994,STEM
BioCrossroads,Columbus MSA,00,000,18020,2022,364.04837753748654,STEM
Health,Terre Haute MSA,00,000,45460,2019,9070.531415218993,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2023,149.26071823070723,Non-STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2019,238.938295404299,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2022,24417.743078135394,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2023,81808.23622004739,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2023,68.559716423392,STEM
Conexus,United States,0,000,00000,2019,2308318.759724339,STEM
TechPoint,Columbus MSA,00,000,18020,2023,395.2818196643824,STEM
Finance,Fort Wayne MSA,00,000,23060,2019,8932.725422416866,Non-STEM
AgriNovus,United States,0,000,00000,2019,22994.424338500623,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2019,61.77720839996544,Non-STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2024,231064.49582291246,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2028,73.89290649853287,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2022,3056.999549960299,STEM
Finance,Evansville MSA,00,000,21780,2022,3672.9809707748823,Non-STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2021,1836.381425793891,Non-STEM
Health,Muncie MSA,00,000,34620,2026,7727.921902816388,Non-STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2023,173099.52180569075,STEM
AgriNovus,Indiana,18,000,00000,2026,13648.19895871716,Non-STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,3146.174951118025,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2019,475.6065038276275,STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2024,3974.6284943076607,Non-STEM
Health,Columbus MSA,00,000,18020,2020,3064.5850592504444,Non-STEM
Advanced and Traded Industries,Indiana,18,000,00000,2020,104545.80515899418,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,5858.138317570238,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2021,89.6791820655693,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2026,1422.871213189113,Non-STEM
Conexus,United States,0,000,00000,2027,2427186.209436669,STEM
Health,Elkhart-Goshen MSA,00,000,21140,2020,8671.135480979723,Non-STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2026,1061.7753109455368,STEM
TechPoint,Evansville MSA,00,000,21780,2024,1633.4853426047357,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2025,2091.944835739816,STEM
Finance,Muncie MSA,00,000,34620,2019,1590.7959915888225,Non-STEM
Health,Kokomo MSA,00,000,29020,2027,4204.505304805947,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2022,96.8832485599586,Non-STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2024,6521.506121916722,STEM
Health,Terre Haute MSA,00,000,45460,2024,8943.879901422199,Non-STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2024,3862.4768980916765,STEM
BioX,United States,0,000,00000,2021,1740388.9113336103,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2023,75.61768036844855,STEM
Health,Kokomo MSA,00,000,29020,2023,3970.6771124372744,Non-STEM
AgriNovus,Bloomington MSA,00,000,14020,2026,0.5576197968759999,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2020,1341.9225777213853,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2021,3740.608426410626,Non-STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2024,1861.551698637314,Non-STEM
Advanced and Traded Industries,Cincinnati MSA,00,000,17140,2027,333612.9432282792,Non-STEM
Health,Indiana,18,000,00000,2023,349784.3739233235,Non-STEM
Health,Indiana,18,000,00000,2025,4027.861646253199,STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2028,4010.4022836136296,STEM
TechPoint,Muncie MSA,00,000,34620,2028,503.1545016594033,STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2026,1125.388613392672,STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2024,21451.646533601517,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2020,253.17483258855157,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2028,1427.6725228150565,Non-STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2026,8333.968307774592,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2027,147.4001337983388,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2025,10041.006843252564,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2023,177344.48148739542,Non-STEM
Health,United States,0,000,00000,2021,15002306.076067746,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2021,61153.61751327064,STEM
Finance,United States,0,000,00000,2026,6241707.374895422,Non-STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2019,221.56954859940788,STEM
Finance,Evansville MSA,00,000,21780,2020,3352.2822585871113,Non-STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2023,907.3935653010009,STEM
BioCrossroads,Indiana,18,000,00000,2028,18082.108529868277,STEM
Health,Kokomo MSA,00,000,29020,2025,15.81450388550115,STEM
Health,Michigan City-La Porte MSA,00,000,33140,2028,33.29246039429261,STEM
Finance,Fort Wayne MSA,00,000,23060,2023,8802.55796269688,Non-STEM
AgriNovus,Evansville MSA,00,000,21780,2021,41.968418956457306,STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2028,1907.5944578396532,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2022,10902.058086354606,Non-STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2027,835.8002092071845,Non-STEM
Health,Indiana,18,000,00000,2028,384414.68308322213,Non-STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2020,223.22345426587947,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2019,740.863714932895,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,26530.976135223373,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2020,2223.916353808882,STEM
Health,United States,0,000,00000,2025,16830239.859655544,Non-STEM
BioCrossroads,Indiana,18,000,00000,2019,15003.328539220714,STEM
BioCrossroads,Indiana,18,000,00000,2028,60712.94527218632,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2022,83141.28642033755,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2021,12000.793586732447,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2027,2226.801961643986,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2024,501.7724513257863,STEM
AgriNovus,Cincinnati MSA,00,000,17140,2019,78.37800360646081,STEM
Finance,Kokomo MSA,00,000,29020,2028,783.2932942036132,Non-STEM
Finance,Fort Wayne MSA,00,000,23060,2020,807.2788170504889,STEM
Finance,Muncie MSA,00,000,34620,2019,131.6677084155893,STEM
TechPoint,Bloomington MSA,00,000,14020,2019,503.5193647590754,Non-STEM
Finance,United States,0,000,00000,2020,539050.292029996,STEM
Health,Fort Wayne MSA,00,000,23060,2026,34884.31512645073,Non-STEM
AgriNovus,Cincinnati MSA,00,000,17140,2020,957.0535471533145,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2020,799.5593636537421,STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2028,3748.026396135237,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,15485.853908903691,STEM
Health,Michigan City-La Porte MSA,00,000,33140,2019,4322.857574467234,Non-STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2022,73684.24208800295,Non-STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2028,3993.7495380977966,STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2025,655.458804910703,STEM
AgriNovus,Evansville MSA,00,000,21780,2020,502.91474838996857,Non-STEM
Conexus,Indiana,18,000,00000,2022,54518.787339748786,STEM
TechPoint,Bloomington MSA,00,000,14020,2027,516.185288710449,STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2022,215954.38979172712,Non-STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2024,95.00027168010882,STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2024,72842.08268233755,Non-STEM
Conexus,Columbus MSA,00,000,18020,2021,17344.286326058125,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2024,2110.0022308982016,Non-STEM
Health,Fort Wayne MSA,00,000,23060,2019,374.4716735597425,STEM
Health,Bloomington MSA,00,000,14020,2020,159.7281904298647,STEM
AgriNovus,Columbus MSA,00,000,18020,2027,46.735976883492356,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2020,67.95729878583789,STEM
BioCrossroads,Columbus MSA,00,000,18020,2025,362.0552752618508,STEM
TechPoint,Bloomington MSA,00,000,14020,2023,492.94558350276475,STEM
Health,Terre Haute MSA,00,000,45460,2021,8876.921099415928,Non-STEM
Finance,Cincinnati MSA,00,000,17140,2025,5235.44240170474,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2028,85173.12846754193,Non-STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2024,1262587.1754878229,Non-STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2020,7690.590348121203,Non-STEM
TechPoint,Indiana,18,000,00000,2023,40247.248349379995,Non-STEM
Advanced and Traded Industries,Columbus MSA,00,000,18020,2020,19231.34337470924,Non-STEM
AgriNovus,Fort Wayne MSA,00,000,23060,2026,769.0897121459332,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2021,52316.848836799494,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2023,2.49005167962389,STEM
TechPoint,Indiana,18,000,00000,2027,43059.1965132625,Non-STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,3405.8966781539884,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2027,577.1551706963141,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2028,76478.26141052622,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2025,7039.153479713736,Non-STEM
Health,Kokomo MSA,00,000,29020,2028,4228.213309401539,Non-STEM
Health,Bloomington MSA,00,000,14020,2027,9043.558343993513,Non-STEM
Conexus,United States,0,000,00000,2023,2341707.2981709773,STEM
Health,Indiana,18,000,00000,2020,328747.6697359108,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2028,1221.3702865193013,STEM
Finance,Fort Wayne MSA,00,000,23060,2024,909.8362650130524,STEM
