display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
2,3,MedDev,,,0,000,00000,United States,2023,334517,Irradiation Apparatus Manufacturing,2,2,43.2923076923
2,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,325412,Pharmaceutical Preparation Manufacturing,2,2,72.3076923077
1,2,Pharma,,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,39.953846153875006
2,6,Bio-Logistics,,,00,000,18020,Columbus MSA,2023,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,
2,4,Research/Testing,,,00,000,29200,Lafayette-West Lafayette MSA,2023,541380,Testing Laboratories and Services,2,2,1.9720000000000002
2,4,Research/Testing,,,00,000,43780,South Bend-Mishawaka MSA,2023,541713,Research and Development in Nanotechnology,2,2,17.889230769222
2,3,MedDev,,,00,000,29020,Kokomo MSA,2023,334516,Analytical Laboratory Instrument Manufacturing,2,2,
0,0,Life Sciences Total,,,18,000,00000,Indiana,2023,000000,,0,0,33.39367179487525
2,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,541380,Testing Laboratories and Services,2,2,2.3771076923068
2,4,Research/Testing,,,00,000,29200,Lafayette-West Lafayette MSA,2023,621511,Medical Laboratories,2,2,18.5230769231
2,2,Pharma,,,00,000,31140,Louisville/Jefferson County MSA,2023,325413,In-Vitro Diagnostic Substance Manufacturing,2,2,
2,3,MedDev,,,00,000,14020,Bloomington MSA,2023,339113,Surgical Appliance and Supplies Manufacturing,2,2,62.4615384615
1,6,Bio-Logistics,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,26.482769230785134
2,2,Pharma,,,00,000,18020,Columbus MSA,2023,325412,Pharmaceutical Preparation Manufacturing,2,2,16.5538461538
2,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2023,339112,Surgical and Medical Instrument Manufacturing,2,2,61.4153846154
2,6,Bio-Logistics,,,00,000,34620,Muncie MSA,2023,424910,Farm Supplies Merchant Wholesalers,2,2,34.6932692307952
2,4,Research/Testing,,,00,000,21140,Elkhart-Goshen MSA,2023,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,26.5707692307972
2,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2023,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,2,2,23.3230769231
2,3,MedDev,,,00,000,17140,Cincinnati MSA,2023,334517,Irradiation Apparatus Manufacturing,2,2,120.861538462
2,6,Bio-Logistics,,,00,000,14020,Bloomington MSA,2023,424910,Farm Supplies Merchant Wholesalers,2,2,
2,2,Pharma,,,00,000,18020,Columbus MSA,2023,325411,Medicinal and Botanical Manufacturing,2,2,
2,3,MedDev,,,00,000,34620,Muncie MSA,2023,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,68.8615384615
2,3,MedDev,,,0,000,00000,United States,2023,339114,Dental Equipment and Supplies Manufacturing,2,2,37.3538461538
2,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,2023,325314,Fertilizer (Mixing Only) Manufacturing,2,2,
2,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,2023,325314,Fertilizer (Mixing Only) Manufacturing,2,2,44.7384615385
1,4,Research/Testing,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1,1,19.671780769231802
1,4,Research/Testing,,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,30.468338461531275
2,2,Pharma,,,18,000,00000,Indiana,2023,325413,In-Vitro Diagnostic Substance Manufacturing,2,2,51.3230769231
2,4,Research/Testing,,,00,000,31140,Louisville/Jefferson County MSA,2023,541380,Testing Laboratories and Services,2,2,2.1486769230796
2,6,Bio-Logistics,,,00,000,17140,Cincinnati MSA,2023,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,18.463938461553397
2,1,Ag/Bio,,,18,000,00000,Indiana,2023,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,2,2,23.3230769231
2,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,339114,Dental Equipment and Supplies Manufacturing,2,2,66.3384615385
1,3,MedDev,,,00,000,18020,Columbus MSA,2023,000000,,1,1,36.96666666666667
2,1,Ag/Bio,,,0,000,00000,United States,2023,311221,Wet Corn Milling and Starch Manufacturing,2,2,33.1692307692
2,1,Ag/Bio,,,18,000,00000,Indiana,2023,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,18.7692307692
2,3,MedDev,,,00,000,21780,Evansville MSA,2023,339114,Dental Equipment and Supplies Manufacturing,2,2,43.9384615385
2,4,Research/Testing,,,0,000,00000,United States,2023,621511,Medical Laboratories,2,2,22.4923076923
2,6,Bio-Logistics,,,00,000,23060,Fort Wayne MSA,2023,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,23.722276923106797
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,29.071923076919994
2,4,Research/Testing,,,00,000,21780,Evansville MSA,2023,541713,Research and Development in Nanotechnology,2,2,
2,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,30.3384615385
2,3,MedDev,,,18,000,00000,Indiana,2023,334517,Irradiation Apparatus Manufacturing,2,2,53.9076923077
2,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2023,325312,Phosphatic Fertilizer Manufacturing,2,2,
2,4,Research/Testing,,,00,000,33140,Michigan City-La Porte MSA,2023,541713,Research and Development in Nanotechnology,2,2,15.389999999999999
2,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2023,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,14.9538461538
2,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,2023,311221,Wet Corn Milling and Starch Manufacturing,2,2,
2,3,MedDev,,,0,000,00000,United States,2023,339112,Surgical and Medical Instrument Manufacturing,2,2,30.8615384615
2,6,Bio-Logistics,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,424910,Farm Supplies Merchant Wholesalers,2,2,14.802461538493999
2,6,Bio-Logistics,,,00,000,29020,Kokomo MSA,2023,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,
2,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,325193,Ethyl Alcohol Manufacturing,2,2,37.5384615385
2,4,Research/Testing,,,00,000,33140,Michigan City-La Porte MSA,2023,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,
2,3,MedDev,,,00,000,29020,Kokomo MSA,2023,339112,Surgical and Medical Instrument Manufacturing,2,2,19.9384615385
2,4,Research/Testing,,,00,000,14020,Bloomington MSA,2023,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,40.8910153846014
2,4,Research/Testing,,,00,000,29020,Kokomo MSA,2023,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,21.6346153846
2,2,Pharma,,,00,000,14020,Bloomington MSA,2023,325411,Medicinal and Botanical Manufacturing,2,2,
1,3,MedDev,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,41.312820512816664
1,4,Research/Testing,,,00,000,34620,Muncie MSA,2023,000000,,1,1,24.360410256432633
2,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2023,334516,Analytical Laboratory Instrument Manufacturing,2,2,55.2615384615
2,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2023,311221,Wet Corn Milling and Starch Manufacturing,2,2,56.615384615400004
1,4,Research/Testing,,,00,000,18020,Columbus MSA,2023,000000,,1,1,11.577729230752679
2,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,2023,325311,Nitrogenous Fertilizer Manufacturing,2,2,
2,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,2023,311221,Wet Corn Milling and Starch Manufacturing,2,2,44.6769230769
2,3,MedDev,,,00,000,14020,Bloomington MSA,2023,339112,Surgical and Medical Instrument Manufacturing,2,2,19.0
2,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,325314,Fertilizer (Mixing Only) Manufacturing,2,2,37.6
2,4,Research/Testing,,,00,000,34620,Muncie MSA,2023,541713,Research and Development in Nanotechnology,2,2,
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,26.986334841633184
1,6,Bio-Logistics,,,18,000,00000,Indiana,2023,000000,,1,1,27.5571487179331
2,1,Ag/Bio,,,18,000,00000,Indiana,2023,325314,Fertilizer (Mixing Only) Manufacturing,2,2,19.7538461538
1,6,Bio-Logistics,,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,34.5768032051633
1,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,58.46307692308001
2,6,Bio-Logistics,,,00,000,23060,Fort Wayne MSA,2023,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,17.9124923077068
2,3,MedDev,,,0,000,00000,United States,2023,334516,Analytical Laboratory Instrument Manufacturing,2,2,48.2153846154
2,2,Pharma,,,00,000,17140,Cincinnati MSA,2023,325412,Pharmaceutical Preparation Manufacturing,2,2,47.4461538462
2,1,Ag/Bio,,,18,000,00000,Indiana,2023,325193,Ethyl Alcohol Manufacturing,2,2,22.8923076923
2,1,Ag/Bio,,,00,000,29020,Kokomo MSA,2023,325314,Fertilizer (Mixing Only) Manufacturing,2,2,
2,6,Bio-Logistics,,,18,000,00000,Indiana,2023,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,35.7925538461165
2,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,325411,Medicinal and Botanical Manufacturing,2,2,81.6
2,2,Pharma,,,00,000,33140,Michigan City-La Porte MSA,2023,325411,Medicinal and Botanical Manufacturing,2,2,
2,4,Research/Testing,,,00,000,21780,Evansville MSA,2023,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,24.0615384615
1,3,MedDev,,,00,000,29020,Kokomo MSA,2023,000000,,1,1,23.1384615385
2,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2023,325314,Fertilizer (Mixing Only) Manufacturing,2,2,24.9846153846
2,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,325311,Nitrogenous Fertilizer Manufacturing,2,2,21.9692307692
2,6,Bio-Logistics,,,00,000,18020,Columbus MSA,2023,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,52.822399999999995
2,3,MedDev,,,00,000,33140,Michigan City-La Porte MSA,2023,339113,Surgical Appliance and Supplies Manufacturing,2,2,
2,3,MedDev,,,00,000,17140,Cincinnati MSA,2023,339112,Surgical and Medical Instrument Manufacturing,2,2,25.2923076923
2,6,Bio-Logistics,,,00,000,21140,Elkhart-Goshen MSA,2023,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,37.506092307706794
2,4,Research/Testing,,,00,000,21140,Elkhart-Goshen MSA,2023,541380,Testing Laboratories and Services,2,2,1.9702153846136004
2,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,2023,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,17.0461538462
2,3,MedDev,,,00,000,45460,Terre Haute MSA,2023,339112,Surgical and Medical Instrument Manufacturing,2,2,
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,32.785048829435716
