display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,age_14_18,age_19_21,age_22_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65plus
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,18206.43726665762,33314.359344783574,39376.86406228638,142098.25713600847,143447.9289023168,129796.81483020108,109444.89500795979,36649.130697173954
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,42318.56667065651,60860.638599487655,69377.77145764393,242627.01581452665,242142.2923779183,215141.97405367962,186261.47152657132,75718.16782824627
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,0,0,1427.1863041552394,2117.957957366362,2340.894196206104,8000.314779999898,8250.590419058528,8148.98712370815,7350.905064561008,2648.239843473879
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2022,000000,,0,0,5139.844363174626,7633.938478796725,8589.43770787305,28921.748875346064,29306.43816986368,26322.370468976147,22727.612954813336,9345.345071088863
0,0,Total - All Industries,,,0,000,00000,United States,2024,000000,,0,0,4362594.503577478,7847815.201360363,9347592.951902859,35130102.00239035,35516760.690476224,32105349.19974835,26828684.576614063,12115723.325118136
0,0,Total - All Industries,,,18,000,00000,Indiana,2024,000000,,0,0,114410.4166311436,183237.5663811502,207947.0067585921,699431.1152876264,703955.7553674832,651849.2112873159,542853.3280335268,233826.66006034648
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,29066.251035541536,49705.216094273295,62946.79650450682,223505.56484397044,221894.339156841,208743.20625217495,171434.51987980327,58463.38704622148
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,3853.811207246671,7530.0126329820905,7710.761085169665,22854.719612058863,22051.800814245817,20334.42049189831,16884.659001447817,6914.981670666991
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,0,0,1432.5186707272342,2243.5240822077935,2459.620386194481,8559.175933447403,8640.871535264,8415.65332952542,7317.181473321428,3138.287572980205
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,0,0,4749.863456886677,7548.314968656091,8084.402796247087,27068.617926534036,28274.257868853365,27186.158015454785,24651.63326546428,9644.209753160654
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,0,0,1301.2695111952016,1996.66239595374,2310.1703741798224,8003.164443280325,8029.847493094696,8183.22384538378,7329.952249180832,2521.720042072173
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,2383.6285316267513,6399.193281637745,6617.341102031656,16841.614131982282,15552.77480824431,14094.824615072761,12125.827438435519,5221.943018375149
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,3897.6964477943784,6846.403221521506,7767.164481219636,28028.449508144557,27368.134298411806,25434.676337827306,21201.827276587286,7844.558205720926
