statefips,countyfips,metrofips,cnty_name,year,code,data
18,003,00000,Allen,2020,201,3930
18,003,00000,Allen,2020,202,93
18,003,00000,Allen,2020,203,242
18,003,00000,Allen,2020,204,185
18,003,00000,Allen,2020,300,2330
18,003,00000,Allen,2020,301,2120
18,003,00000,Allen,2020,302,252
18,003,00000,Allen,2020,303,632
18,003,00000,Allen,2020,304,501
18,003,00000,Allen,2020,305,287
18,003,00000,Allen,2020,306,2778
18,003,00000,Allen,2020,400,2
18,003,00000,Allen,2020,401,4448
18,003,00000,Allen,2020,500,1591
18,003,00000,Allen,2020,501,2859
18,003,00000,Allen,2020,600,0
18,003,00000,Allen,2020,601,2882
18,003,00000,Allen,2020,602,806
18,003,00000,Allen,2020,603,448
18,003,00000,Allen,2020,604,314
18,003,00000,Allen,2020,700,2348
18,003,00000,Allen,2020,800,1776
18,003,00000,Allen,2020,900,247
18,003,00000,Allen,2020,901,276
18,003,00000,Allen,2020,902,133
18,003,00000,Allen,2020,903,298
18,003,00000,Allen,2020,904,439
18,003,00000,Allen,2020,905,227
18,003,00000,Allen,2020,906,95
18,003,00000,Allen,2020,907,61
18,003,00000,Allen,2020,908,231
18,003,00000,Allen,2020,909,78
18,003,00000,Allen,2020,910,24
18,003,00000,Allen,2020,911,1443
18,003,00000,Allen,2020,912,0
18,003,00000,Allen,2021,100,4337
18,003,00000,Allen,2021,101,2411
18,003,00000,Allen,2021,102,253
18,003,00000,Allen,2021,103,1673
18,003,00000,Allen,2021,200,4066
18,003,00000,Allen,2021,201,6
18,003,00000,Allen,2021,202,46
18,003,00000,Allen,2021,203,101
18,003,00000,Allen,2021,204,118
18,003,00000,Allen,2021,300,2135
18,003,00000,Allen,2021,301,2202
18,003,00000,Allen,2021,302,276
18,003,00000,Allen,2021,303,573
18,003,00000,Allen,2021,304,512
18,003,00000,Allen,2021,305,277
18,003,00000,Allen,2021,306,2699
18,003,00000,Allen,2021,400,127
18,003,00000,Allen,2021,401,4210
18,003,00000,Allen,2021,500,1593
18,003,00000,Allen,2021,501,2744
18,003,00000,Allen,2021,600,2629
18,003,00000,Allen,2021,601,43
18,003,00000,Allen,2021,602,803
18,003,00000,Allen,2021,603,489
18,003,00000,Allen,2021,604,373
18,003,00000,Allen,2021,700,2238
18,003,00000,Allen,2021,800,1721
18,003,00000,Allen,2021,900,191
18,003,00000,Allen,2021,901,290
18,003,00000,Allen,2021,902,117
18,003,00000,Allen,2021,903,253
18,003,00000,Allen,2021,904,503
18,003,00000,Allen,2021,905,210
18,003,00000,Allen,2021,906,84
18,003,00000,Allen,2021,907,73
18,003,00000,Allen,2021,908,272
18,003,00000,Allen,2021,909,38
18,003,00000,Allen,2021,910,22
18,003,00000,Allen,2021,911,1388
18,003,00000,Allen,2021,912,1
18,005,00000,Bartholomew,2017,100,822
18,005,00000,Bartholomew,2017,101,392
18,005,00000,Bartholomew,2017,102,32
18,005,00000,Bartholomew,2017,103,398
18,005,00000,Bartholomew,2017,300,406
18,005,00000,Bartholomew,2017,301,416
18,005,00000,Bartholomew,2017,302,32
18,005,00000,Bartholomew,2017,303,13
18,005,00000,Bartholomew,2017,304,60
18,005,00000,Bartholomew,2017,305,45
18,005,00000,Bartholomew,2017,306,672
18,005,00000,Bartholomew,2017,400,69
18,005,00000,Bartholomew,2017,401,753
18,005,00000,Bartholomew,2017,500,179
18,005,00000,Bartholomew,2017,501,643
18,005,00000,Bartholomew,2017,600,364
18,005,00000,Bartholomew,2017,601,6
18,005,00000,Bartholomew,2017,602,198
18,005,00000,Bartholomew,2017,603,164
18,005,00000,Bartholomew,2017,604,90
18,005,00000,Bartholomew,2017,700,589
18,005,00000,Bartholomew,2017,800,449
18,005,00000,Bartholomew,2017,900,65
18,005,00000,Bartholomew,2017,901,87
18,005,00000,Bartholomew,2017,902,34
18,005,00000,Bartholomew,2017,903,71
18,005,00000,Bartholomew,2017,904,112
18,005,00000,Bartholomew,2017,905,33
18,005,00000,Bartholomew,2017,906,15
18,005,00000,Bartholomew,2017,907,32
18,005,00000,Bartholomew,2017,908,121
18,005,00000,Bartholomew,2017,909,1
18,005,00000,Bartholomew,2017,910,1
18,005,00000,Bartholomew,2017,911,324
18,005,00000,Bartholomew,2017,912,2
18,005,00000,Bartholomew,2018,100,875
18,005,00000,Bartholomew,2018,101,434
18,005,00000,Bartholomew,2018,102,27
18,005,00000,Bartholomew,2018,103,414
18,005,00000,Bartholomew,2018,200,0
18,005,00000,Bartholomew,2018,201,266
18,005,00000,Bartholomew,2018,202,206
18,005,00000,Bartholomew,2018,203,245
18,005,00000,Bartholomew,2018,204,158
18,005,00000,Bartholomew,2018,300,408
18,005,00000,Bartholomew,2018,301,467
18,005,00000,Bartholomew,2018,302,38
18,005,00000,Bartholomew,2018,303,15
18,005,00000,Bartholomew,2018,304,65
18,005,00000,Bartholomew,2018,305,38
18,005,00000,Bartholomew,2018,306,719
18,005,00000,Bartholomew,2018,400,91
18,005,00000,Bartholomew,2018,401,784
18,005,00000,Bartholomew,2018,500,214
18,005,00000,Bartholomew,2018,501,661
18,005,00000,Bartholomew,2018,600,0
18,005,00000,Bartholomew,2018,601,440
18,005,00000,Bartholomew,2018,602,186
18,005,00000,Bartholomew,2018,603,176
18,005,00000,Bartholomew,2018,604,73
18,005,00000,Bartholomew,2018,700,569
18,005,00000,Bartholomew,2018,800,425
18,005,00000,Bartholomew,2018,900,51
18,005,00000,Bartholomew,2018,901,79
18,005,00000,Bartholomew,2018,902,37
18,005,00000,Bartholomew,2018,903,62
18,005,00000,Bartholomew,2018,904,111
18,005,00000,Bartholomew,2018,905,38
18,005,00000,Bartholomew,2018,906,22
18,005,00000,Bartholomew,2018,907,25
18,005,00000,Bartholomew,2018,908,114
18,005,00000,Bartholomew,2018,909,7
18,005,00000,Bartholomew,2018,910,5
18,005,00000,Bartholomew,2018,911,299
18,005,00000,Bartholomew,2018,912,0
18,005,00000,Bartholomew,2019,100,890
18,005,00000,Bartholomew,2019,101,449
18,005,00000,Bartholomew,2019,102,40
18,005,00000,Bartholomew,2019,103,401
18,005,00000,Bartholomew,2019,200,220
18,005,00000,Bartholomew,2019,201,78
18,005,00000,Bartholomew,2019,202,214
18,005,00000,Bartholomew,2019,203,210
18,005,00000,Bartholomew,2019,204,168
18,005,00000,Bartholomew,2019,300,460
18,005,00000,Bartholomew,2019,301,430
18,005,00000,Bartholomew,2019,302,29
18,005,00000,Bartholomew,2019,303,28
18,005,00000,Bartholomew,2019,304,97
18,005,00000,Bartholomew,2019,305,35
18,005,00000,Bartholomew,2019,306,701
18,005,00000,Bartholomew,2019,400,161
18,005,00000,Bartholomew,2019,401,729
18,005,00000,Bartholomew,2019,500,244
18,005,00000,Bartholomew,2019,501,646
18,005,00000,Bartholomew,2019,600,644
18,005,00000,Bartholomew,2019,601,8
18,005,00000,Bartholomew,2019,602,116
18,005,00000,Bartholomew,2019,603,81
18,005,00000,Bartholomew,2019,604,41
18,005,00000,Bartholomew,2019,700,510
18,005,00000,Bartholomew,2019,800,444
18,005,00000,Bartholomew,2019,900,53
18,005,00000,Bartholomew,2019,901,68
18,005,00000,Bartholomew,2019,902,25
18,005,00000,Bartholomew,2019,903,78
18,005,00000,Bartholomew,2019,904,130
18,005,00000,Bartholomew,2019,905,32
18,005,00000,Bartholomew,2019,906,26
18,005,00000,Bartholomew,2019,907,32
18,005,00000,Bartholomew,2019,908,98
18,005,00000,Bartholomew,2019,909,11
18,005,00000,Bartholomew,2019,910,1
18,005,00000,Bartholomew,2019,911,331
18,005,00000,Bartholomew,2019,912,3
18,005,00000,Bartholomew,2020,100,807
18,005,00000,Bartholomew,2020,101,415
18,005,00000,Bartholomew,2020,102,16
18,005,00000,Bartholomew,2020,103,376
18,005,00000,Bartholomew,2020,200,0
18,005,00000,Bartholomew,2020,201,225
18,005,00000,Bartholomew,2020,202,241
18,005,00000,Bartholomew,2020,203,194
18,005,00000,Bartholomew,2020,204,147
18,005,00000,Bartholomew,2020,300,444
18,005,00000,Bartholomew,2020,301,363
18,005,00000,Bartholomew,2020,302,37
18,005,00000,Bartholomew,2020,303,20
18,005,00000,Bartholomew,2020,304,103
18,005,00000,Bartholomew,2020,305,42
18,005,00000,Bartholomew,2020,306,605
18,005,00000,Bartholomew,2020,400,6
18,005,00000,Bartholomew,2020,401,801
18,005,00000,Bartholomew,2020,500,215
18,005,00000,Bartholomew,2020,501,592
18,005,00000,Bartholomew,2020,600,0
18,005,00000,Bartholomew,2020,601,495
18,005,00000,Bartholomew,2020,602,122
18,005,00000,Bartholomew,2020,603,146
18,005,00000,Bartholomew,2020,604,44
18,005,00000,Bartholomew,2020,700,447
18,005,00000,Bartholomew,2020,800,377
18,005,00000,Bartholomew,2020,900,39
18,005,00000,Bartholomew,2020,901,63
18,005,00000,Bartholomew,2020,902,16
18,005,00000,Bartholomew,2020,903,54
18,005,00000,Bartholomew,2020,904,120
18,005,00000,Bartholomew,2020,905,36
18,005,00000,Bartholomew,2020,906,16
18,005,00000,Bartholomew,2020,907,33
18,005,00000,Bartholomew,2020,908,85
18,005,00000,Bartholomew,2020,909,12
18,005,00000,Bartholomew,2020,910,3
18,005,00000,Bartholomew,2020,911,276
18,005,00000,Bartholomew,2020,912,1
18,005,00000,Bartholomew,2021,100,831
18,005,00000,Bartholomew,2021,101,451
18,005,00000,Bartholomew,2021,102,15
18,005,00000,Bartholomew,2021,103,365
18,005,00000,Bartholomew,2021,200,346
18,005,00000,Bartholomew,2021,201,59
18,005,00000,Bartholomew,2021,202,146
18,005,00000,Bartholomew,2021,203,152
18,005,00000,Bartholomew,2021,204,128
18,005,00000,Bartholomew,2021,300,406
18,005,00000,Bartholomew,2021,301,425
18,005,00000,Bartholomew,2021,302,39
18,005,00000,Bartholomew,2021,303,19
18,005,00000,Bartholomew,2021,304,100
18,005,00000,Bartholomew,2021,305,33
18,005,00000,Bartholomew,2021,306,640
18,005,00000,Bartholomew,2021,400,106
18,005,00000,Bartholomew,2021,401,725
18,005,00000,Bartholomew,2021,500,198
18,005,00000,Bartholomew,2021,501,633
18,005,00000,Bartholomew,2021,600,598
18,005,00000,Bartholomew,2021,601,3
18,005,00000,Bartholomew,2021,602,103
18,005,00000,Bartholomew,2021,603,97
18,005,00000,Bartholomew,2021,604,30
18,005,00000,Bartholomew,2021,700,424
18,005,00000,Bartholomew,2021,800,340
18,005,00000,Bartholomew,2021,900,29
18,005,00000,Bartholomew,2021,901,76
18,005,00000,Bartholomew,2021,902,16
18,005,00000,Bartholomew,2021,903,43
18,005,00000,Bartholomew,2021,904,99
18,005,00000,Bartholomew,2021,905,31
18,005,00000,Bartholomew,2021,906,20
18,005,00000,Bartholomew,2021,907,26
18,005,00000,Bartholomew,2021,908,58
18,005,00000,Bartholomew,2021,909,4
18,005,00000,Bartholomew,2021,910,8
18,005,00000,Bartholomew,2021,911,270
18,005,00000,Bartholomew,2021,912,0
18,007,00000,Benton,2017,100,133
18,007,00000,Benton,2017,101,68
18,007,00000,Benton,2017,102,14
18,007,00000,Benton,2017,103,51
18,007,00000,Benton,2017,300,65
18,007,00000,Benton,2017,301,68
18,007,00000,Benton,2017,302,1
18,007,00000,Benton,2017,303,1
18,007,00000,Benton,2017,304,8
18,007,00000,Benton,2017,305,4
18,007,00000,Benton,2017,306,119
18,007,00000,Benton,2017,400,4
18,007,00000,Benton,2017,401,129
18,007,00000,Benton,2017,500,45
18,007,00000,Benton,2017,501,88
18,007,00000,Benton,2017,600,37
18,007,00000,Benton,2017,601,2
18,007,00000,Benton,2017,602,51
18,007,00000,Benton,2017,603,11
18,007,00000,Benton,2017,604,32
18,007,00000,Benton,2017,700,88
18,007,00000,Benton,2017,800,71
18,007,00000,Benton,2017,900,13
18,007,00000,Benton,2017,901,6
18,007,00000,Benton,2017,902,6
18,007,00000,Benton,2017,903,15
18,007,00000,Benton,2017,904,23
18,007,00000,Benton,2017,905,2
18,007,00000,Benton,2017,906,4
18,007,00000,Benton,2017,907,2
18,007,00000,Benton,2017,908,26
18,007,00000,Benton,2017,909,3
18,007,00000,Benton,2017,910,1
18,007,00000,Benton,2017,911,41
18,007,00000,Benton,2017,912,0
18,007,00000,Benton,2018,100,130
18,007,00000,Benton,2018,101,57
18,007,00000,Benton,2018,102,19
18,007,00000,Benton,2018,103,54
18,007,00000,Benton,2018,200,0
18,007,00000,Benton,2018,201,121
18,007,00000,Benton,2018,202,2
18,007,00000,Benton,2018,203,7
18,007,00000,Benton,2018,204,0
18,007,00000,Benton,2018,300,68
18,007,00000,Benton,2018,301,62
18,007,00000,Benton,2018,302,2
18,007,00000,Benton,2018,303,0
18,007,00000,Benton,2018,304,11
18,007,00000,Benton,2018,305,2
18,007,00000,Benton,2018,306,115
18,007,00000,Benton,2018,400,5
18,007,00000,Benton,2018,401,125
18,007,00000,Benton,2018,500,50
18,007,00000,Benton,2018,501,80
18,007,00000,Benton,2018,600,0
18,007,00000,Benton,2018,601,34
18,007,00000,Benton,2018,602,54
18,007,00000,Benton,2018,603,15
18,007,00000,Benton,2018,604,27
18,007,00000,Benton,2018,700,92
18,007,00000,Benton,2018,800,73
18,007,00000,Benton,2018,900,6
18,007,00000,Benton,2018,901,5
18,007,00000,Benton,2018,902,9
18,007,00000,Benton,2018,903,16
18,007,00000,Benton,2018,904,22
18,007,00000,Benton,2018,905,7
18,007,00000,Benton,2018,906,4
18,007,00000,Benton,2018,907,4
18,007,00000,Benton,2018,908,25
18,007,00000,Benton,2018,909,2
18,007,00000,Benton,2018,910,0
18,007,00000,Benton,2018,911,46
18,007,00000,Benton,2018,912,0
18,007,00000,Benton,2019,100,112
18,007,00000,Benton,2019,101,43
18,007,00000,Benton,2019,102,15
18,007,00000,Benton,2019,103,54
18,007,00000,Benton,2019,200,106
18,007,00000,Benton,2019,201,0
18,007,00000,Benton,2019,202,2
18,007,00000,Benton,2019,203,3
18,007,00000,Benton,2019,204,1
18,007,00000,Benton,2019,300,60
18,007,00000,Benton,2019,301,52
18,007,00000,Benton,2019,302,0
18,007,00000,Benton,2019,303,0
18,007,00000,Benton,2019,304,10
18,007,00000,Benton,2019,305,0
18,007,00000,Benton,2019,306,102
18,007,00000,Benton,2019,400,4
18,007,00000,Benton,2019,401,108
18,007,00000,Benton,2019,500,39
18,007,00000,Benton,2019,501,73
18,007,00000,Benton,2019,600,73
18,007,00000,Benton,2019,601,0
18,007,00000,Benton,2019,602,23
18,007,00000,Benton,2019,603,5
18,007,00000,Benton,2019,604,11
18,007,00000,Benton,2019,700,67
18,007,00000,Benton,2019,800,58
18,007,00000,Benton,2019,900,12
18,007,00000,Benton,2019,901,4
18,007,00000,Benton,2019,902,7
18,007,00000,Benton,2019,903,8
18,007,00000,Benton,2019,904,12
18,007,00000,Benton,2019,905,6
18,007,00000,Benton,2019,906,7
18,007,00000,Benton,2019,907,2
18,007,00000,Benton,2019,908,15
18,007,00000,Benton,2019,909,1
18,007,00000,Benton,2019,910,0
18,007,00000,Benton,2019,911,42
18,007,00000,Benton,2019,912,0
18,007,00000,Benton,2020,100,114
18,007,00000,Benton,2020,101,54
18,007,00000,Benton,2020,102,14
18,007,00000,Benton,2020,103,46
18,007,00000,Benton,2020,200,0
18,007,00000,Benton,2020,201,109
18,007,00000,Benton,2020,202,0
18,007,00000,Benton,2020,203,4
18,007,00000,Benton,2020,204,1
18,007,00000,Benton,2020,300,56
18,007,00000,Benton,2020,301,58
18,007,00000,Benton,2020,302,1
18,007,00000,Benton,2020,303,0
18,007,00000,Benton,2020,304,8
18,007,00000,Benton,2020,305,1
18,007,00000,Benton,2020,306,104
18,007,00000,Benton,2020,400,0
18,007,00000,Benton,2020,401,114
18,007,00000,Benton,2020,500,41
18,007,00000,Benton,2020,501,73
18,007,00000,Benton,2020,600,0
18,007,00000,Benton,2020,601,52
18,007,00000,Benton,2020,602,29
18,007,00000,Benton,2020,603,15
18,007,00000,Benton,2020,604,18
18,007,00000,Benton,2020,700,60
18,007,00000,Benton,2020,800,54
18,007,00000,Benton,2020,900,4
18,007,00000,Benton,2020,901,7
18,007,00000,Benton,2020,902,4
18,007,00000,Benton,2020,903,11
18,007,00000,Benton,2020,904,15
18,007,00000,Benton,2020,905,3
18,007,00000,Benton,2020,906,8
18,007,00000,Benton,2020,907,2
18,007,00000,Benton,2020,908,15
18,007,00000,Benton,2020,909,3
18,007,00000,Benton,2020,910,1
18,007,00000,Benton,2020,911,35
18,007,00000,Benton,2020,912,0
18,007,00000,Benton,2021,100,125
18,007,00000,Benton,2021,101,58
18,007,00000,Benton,2021,102,17
18,007,00000,Benton,2021,103,50
18,007,00000,Benton,2021,200,125
18,007,00000,Benton,2021,201,0
18,007,00000,Benton,2021,202,0
18,007,00000,Benton,2021,203,0
18,007,00000,Benton,2021,204,0
18,007,00000,Benton,2021,300,58
18,007,00000,Benton,2021,301,67
18,007,00000,Benton,2021,302,1
18,007,00000,Benton,2021,303,0
18,007,00000,Benton,2021,304,7
18,007,00000,Benton,2021,305,2
18,007,00000,Benton,2021,306,115
18,007,00000,Benton,2021,400,5
18,007,00000,Benton,2021,401,120
18,007,00000,Benton,2021,500,47
18,007,00000,Benton,2021,501,78
18,007,00000,Benton,2021,600,83
18,007,00000,Benton,2021,601,3
18,007,00000,Benton,2021,602,25
18,007,00000,Benton,2021,603,7
18,007,00000,Benton,2021,604,7
18,007,00000,Benton,2021,700,64
18,007,00000,Benton,2021,800,52
18,007,00000,Benton,2021,900,5
18,007,00000,Benton,2021,901,3
18,007,00000,Benton,2021,902,4
18,007,00000,Benton,2021,903,7
18,007,00000,Benton,2021,904,13
18,007,00000,Benton,2021,905,11
18,007,00000,Benton,2021,906,2
18,007,00000,Benton,2021,907,7
18,007,00000,Benton,2021,908,7
18,007,00000,Benton,2021,909,0
18,007,00000,Benton,2021,910,0
18,007,00000,Benton,2021,911,45
18,007,00000,Benton,2021,912,0
18,009,00000,Blackford,2017,100,127
18,009,00000,Blackford,2017,101,62
18,009,00000,Blackford,2017,102,22
18,009,00000,Blackford,2017,103,43
18,009,00000,Blackford,2017,300,63
18,009,00000,Blackford,2017,301,64
18,009,00000,Blackford,2017,302,1
18,009,00000,Blackford,2017,303,0
18,009,00000,Blackford,2017,304,0
18,009,00000,Blackford,2017,305,2
18,009,00000,Blackford,2017,306,124
18,009,00000,Blackford,2017,400,16
18,009,00000,Blackford,2017,401,111
18,009,00000,Blackford,2017,500,52
18,009,00000,Blackford,2017,501,75
18,009,00000,Blackford,2017,600,74
18,009,00000,Blackford,2017,601,4
18,009,00000,Blackford,2017,602,25
18,009,00000,Blackford,2017,603,13
18,009,00000,Blackford,2017,604,11
18,009,00000,Blackford,2017,700,64
18,009,00000,Blackford,2017,800,51
18,009,00000,Blackford,2017,900,7
18,009,00000,Blackford,2017,901,6
18,009,00000,Blackford,2017,902,6
18,009,00000,Blackford,2017,903,16
18,009,00000,Blackford,2017,904,10
18,009,00000,Blackford,2017,905,2
18,009,00000,Blackford,2017,906,4
18,009,00000,Blackford,2017,907,0
18,009,00000,Blackford,2017,908,25
18,009,00000,Blackford,2017,909,1
18,009,00000,Blackford,2017,910,0
18,009,00000,Blackford,2017,911,25
18,009,00000,Blackford,2017,912,0
18,009,00000,Blackford,2018,100,116
18,009,00000,Blackford,2018,101,62
18,009,00000,Blackford,2018,102,17
18,009,00000,Blackford,2018,103,37
18,009,00000,Blackford,2018,200,0
18,009,00000,Blackford,2018,201,104
18,009,00000,Blackford,2018,202,1
18,009,00000,Blackford,2018,203,7
18,009,00000,Blackford,2018,204,4
18,009,00000,Blackford,2018,300,43
18,009,00000,Blackford,2018,301,73
18,009,00000,Blackford,2018,302,0
18,009,00000,Blackford,2018,303,1
18,009,00000,Blackford,2018,304,3
18,009,00000,Blackford,2018,305,2
18,009,00000,Blackford,2018,306,110
18,009,00000,Blackford,2018,400,9
18,009,00000,Blackford,2018,401,107
18,009,00000,Blackford,2018,500,56
18,009,00000,Blackford,2018,501,60
18,009,00000,Blackford,2018,600,0
18,009,00000,Blackford,2018,601,70
18,009,00000,Blackford,2018,602,22
18,009,00000,Blackford,2018,603,7
18,009,00000,Blackford,2018,604,17
18,009,00000,Blackford,2018,700,47
18,009,00000,Blackford,2018,800,36
18,009,00000,Blackford,2018,900,4
18,009,00000,Blackford,2018,901,3
18,009,00000,Blackford,2018,902,3
18,009,00000,Blackford,2018,903,14
18,009,00000,Blackford,2018,904,6
18,009,00000,Blackford,2018,905,1
18,009,00000,Blackford,2018,906,2
18,009,00000,Blackford,2018,907,3
18,009,00000,Blackford,2018,908,17
18,009,00000,Blackford,2018,909,1
18,009,00000,Blackford,2018,910,0
18,009,00000,Blackford,2018,911,18
18,009,00000,Blackford,2018,912,0
18,009,00000,Blackford,2019,100,125
18,009,00000,Blackford,2019,101,61
18,009,00000,Blackford,2019,102,21
18,009,00000,Blackford,2019,103,43
18,009,00000,Blackford,2019,200,93
18,009,00000,Blackford,2019,201,1
18,009,00000,Blackford,2019,202,11
18,009,00000,Blackford,2019,203,14
18,009,00000,Blackford,2019,204,6
18,009,00000,Blackford,2019,300,59
18,009,00000,Blackford,2019,301,66
18,009,00000,Blackford,2019,302,1
18,009,00000,Blackford,2019,303,0
18,009,00000,Blackford,2019,304,5
18,009,00000,Blackford,2019,305,3
18,009,00000,Blackford,2019,306,116
18,009,00000,Blackford,2019,400,1
