display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs,grp
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2010,000000,,0,0,989506.7694740357,92581680912.26859
0,0,Total - All Industries,,,18,000,00000,Indiana,2009,000000,,0,0,2862749.753522703,228492295642.56726
0,0,Total - All Industries,,,18,000,00000,Indiana,2013,000000,,0,0,3010020.7322417446,271735219764.05667
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,222104.3877933959,25334792521.057415
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,0,0,136762.45642658355,13129107698.61133
0,0,Total - All Industries,,,0,000,00000,United States,2011,000000,,0,0,137324659.6160357,13883090443732.697
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2024,000000,,0,0,47958.97778855209,4719013154.15181
0,0,Total - All Industries,,,0,000,00000,United States,2017,000000,,0,0,152132935.6918004,17527925116415.244
0,0,Total - All Industries,,,0,000,00000,United States,2024,000000,,0,0,162357694.31711185,24973615286810.78
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2009,000000,,0,0,35272.30393345969,2645160133.3486695
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,4335825.302480134,616946429224.5193
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2010,000000,,0,0,202935.65029640417,17182517718.428963
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2019,000000,,0,0,140927.46009690402,14621405991.68834
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2013,000000,,0,0,49218.86376328752,4898473569.268119
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2024,000000,,0,0,67958.20247221444,7842961628.52476
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,0,0,141313.43846606396,15591926935.430029
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2016,000000,,0,0,48813.76570211445,3629519207.973432
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2012,000000,,0,0,43087.15923242297,3374186537.714035
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2016,000000,,0,0,41683.274840317856,3927624850.5608163
0,0,Total - All Industries,,,0,000,00000,United States,2014,000000,,0,0,144976745.63563165,15750979638099.002
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2010,000000,,0,0,70995.84921565678,5480202042.601167
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2013,000000,,0,0,962221.0534010321,97418034758.58723
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2007,000000,,0,0,4511367.727297598,465697279219.50793
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2008,000000,,0,0,4474277.495482569,464127114539.0551
